Session_Name_	Trial_Index_	Trial_Recycled_	condition	text	question	expected_key	QUESTION_KEY_PRESSED	QUESTION_RT	QUESTION_ACCURACY	SENTENCE_RT	speechid	paragraphid	counterbalance	LAST_COUNTERBALANCE
P51	17	False	experiment	"Kong Bhumibol Adulyadej, rama af Thailand (thai: Phumiphon Adunyadet; 1926-2016) var den niende konge af Thailands Chakri-dynasti.
Han var søn af Mahidol Adulyadej, prins af Songkla, og Srinagarindra, og han overtog tronen, da hans bror, kong Ananda Mahidol, døde i 1946. Kong Bhumibol blev formelt kronet i 1950. Bhumibol Adulyadej regerede frem til sin død i 2016, og han var indtil da det længst siddende statsoverhoved i verden samt den længst regerende monark i Thailands historie med en regeringstid på 70 år og 126 dage."	"NO QUESTION"	NA	.	-1	-1	26645	202207	0	14	14
P51	18	False	experiment	"Forbes estimerede hans formue til i 2010 at være på 30 milliarder US-dollars, og han var dermed øverst på bladets liste over de "rigeste kongelige personer". Han var meget populær blandt Thailands befolkning, men han havde også modstandere i visse kredse. Kritikken blev dog holdt nede via nogle af verdens strengeste love om majestætsfornærmelse.
Bhumibol var gift med Sirikit med hvem han fik fire børn, og sønnen Vajiralongkorn efterfulgte ham på tronen."	"Spørgsmål:\nForblev Kong Bhumibol Adulyadej ugift til sin død?"	2	2	6596	1	20259	202207	1	14	14
P51	19	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	1108	10440	-1	6	6
P51	20	False	experiment	"Jeg vil også gerne byde jer velkommen her til årets Erhvervs-Get-Together, hvor vi skal lytte, lære og tale sammen om det erhvervsliv, vi alle på den ene eller anden måde er en del af. Vi har to spændende foredragsholdere med os i dag. De vil tale om lederskab og om fremtidens arbejdsmarked. To emner, der må siges at være mere end relevante for os alle. Og jeg vil bruge anledningen til at komme ind på netop de emner nu, hvor jeg har ordet."	"NO QUESTION"	NA	.	-1	-1	24731	10440	0	6	6
P51	21	False	experiment	"Det blæser ofte en del i Frederikshavn. Sådan er det jo ved kysten. Og af og til rammes vi af modvind. Også i overført betydning. Vi har hørt det før. Gang på gang faktisk. Kommunen står over for en række udfordringer, vi må og skal håndtere. Det er ikke noget nyt. Og det er ikke noget, der kan slå os i jorden, hvis vi står sammen. Der er modvind, om man vil, lokalt."	"NO QUESTION"	NA	.	-1	-1	18690	10440	1	6	6
P51	22	False	experiment	"Der er udfordringer, når vi ser på kommunernes økonomi – også i Frederikshavn Kommune. Der er udfordringer, når vi ser på kommunens demografiske udvikling med færre unge og flere ældre. Der er udfordringer, når vi ser på arbejdsstyrken og særligt alle dem, der står uden for den."	"NO QUESTION"	NA	.	-1	-1	14226	10440	2	6	6
P51	23	False	experiment	"Kigger vi op og ud. Kigger vi længere frem og internationalt, så står vi, vores børn og vores børnebørn – som en del af verdenssamfundet – over for miljømæssige udfordringer af proportioner, der kan være svære helt at begribe. Havstigning, forurening, global opvarmning. Det trækker op til storm ude i horisonten. Et uvejr, som vi ikke kan gå udenom, men som vi må gå igennem. Sammen."	"Spørgsmål:\nMener taleren at forurening er en af de store udfordringer som vi må gå i møde?"	1	1	6824	1	23384	10440	3	6	6
P51	24	False	experiment	"Når et skib rammes af en brandstorm, så kommer det og dets mandskab kun uskadt ind til kysten, hvis kaptajnen bliver på broen og viser vejen gennem vandmasserne. At turde blive på broen, når bølgerne hamrer ned over dækket. Det er lederskab. Lederskab er at stå for det, man tror på, selvom der er modstand. At turde tage de svære beslutninger, som kan have alvorlige konsekvenser, når beslutningerne er nødvendige."	"NO QUESTION"	NA	.	-1	-1	20307	10440	4	6	6
P51	25	False	experiment	"Hvis vores virksomheder skal være konkurrencedygtige og forblive det, hvis vi skal gøre os forhåbninger om at tiltrække flere internationale medspillere på erhvervsfronten, så må og skal vi sikre os adgang til grøn energi. Virkeligheden kræver handling – både for vores egen og kommende generationers skyld. Derfor var det nødvendigt at kæmpe for vindmølle-testanlægget ud for vores kyst. Det projekt er det langt fra alle, som kan se fornuften i her og nu. Men de færreste kan benægte, at det er fornuftigt, hvis vi retter blikket ud og fremad."	"NO QUESTION"	NA	.	-1	-1	26647	10440	5	6	6
P51	26	False	experiment	"Hvis vi kigger fremad, så kan vi nok også godt få øje på fornuften i at satse på et destinationsselskab. Hvis vi vil bevare vores styrkeposition i turismeindustrien og forbedre den, så må vi alliere os med nabokommuner. Vi må sætte vores ambitionsniveau sammen med andre. Når der har været et økonomisk merforbrug i kommunens arbejdsmarkedscenter på mere end 30 millioner kroner, så skal der også tages svære beslutninger. Der skal tages afsked med værdsatte medarbejdere. Det er ikke nemt. Men det skal gøres. Lederskab er at turde gå forrest gennem udfordringerne. Lederskab er at vise vejen."	"NO QUESTION"	NA	.	-1	-1	31359	10440	6	6	6
P51	27	False	experiment	"Jeg håber, at I vil være med til at vise vejen. Jeg tror på, at I tør gå forrest, når det gælder de af vores medborgere, som står uden for arbejdsmarkedet. Nej, det er ikke alle, der vil. Og det er ikke alle, der kan. Men der er mange med uudnyttede evner i vores kommune, som drømmer om at få det, I har. Et job at stå op til. En værdig plads i samfundet med kollegaer. Det at drikke dagens første kop kaffe på arbejdspladsen og se frem mod de opgaver, den byder på. Opgaver, der giver mening."	"NO QUESTION"	NA	.	-1	-1	25549	10440	7	6	6
P51	28	False	experiment	"Under valgkampen sagde direktøren for TDC noget, der gjorde mig glad. Han sagde, at landets virksomheder skal tage et samfundsansvar – et socialt ansvar. Han sagde, at de, virksomhederne, er en del af samfundet og skal tage deres del af byrden. For et samfund er først og fremmest et fællesskab."	"NO QUESTION"	NA	.	-1	-1	12598	10440	8	6	6
P51	29	False	experiment	"Det gør mig glad og stolt, når Danish Crown i Sæby ansætter 97 flygtninge og indvandrere, uddanner dem og giver dem et eksistensgrundlag. Det gør mig glad, når man hos M.A.R.S. her i Frederikshavn forpligter sig til at tage imod langtidsledige, til at lære dem op og vise dem ind på arbejdsmarkedet. Det gør mig glad, når vores turisthus råber sine medlemmer op og opfordrer dem til at kontakte Frederiksavn Kommune, når de mangler hænder."	"NO QUESTION"	NA	.	-1	-1	19476	10440	9	6	6
P51	30	False	experiment	"Vi er her for at hjælpe jer. Og vi håber, I vil hjælpe os og de af vores borgere, der har brug for en kyndig hånd. Move North har i de to år, rekrutteringsindsatsen har eksisteret, skaffet 50 nye specialister til vores virksomheder. Tag fat i Move North, når I mangler ingeniører, maskinmestre og andre teknisk kyndige. Arbejdsmarkedscenteret kan hjælpe jer med at skaffe resten. Tag fat her, når I mangler råstyrken. Når I mangler dem, der kan løfte kabeltromlerne, groft sagt. "	"NO QUESTION"	NA	.	-1	-1	25335	10440	10	6	6
P51	31	False	experiment	"Støt op om kampen for at få alle med. Så styrker I hele kommunen, og så styrker I jeres virksomhed. Jeg tror på, at man bliver stærkere af at hjælpe dem, der er svagere. Så styrker vi også det billede, vi viser resten af landet, når vi inviterer pressen hertil for at fortælle om vores indsats. Vis vejen for dem, der ikke har fundet den selv. Så vil vi gå sammen med jer."	"NO QUESTION"	NA	.	-1	-1	19259	10440	11	6	6
P51	32	False	experiment	"Nok er der udfordringer. Nok har vi en kamp, vi skal vinde. Men vores historie viser, at vi har en evne til at overleve. Det ligger i vores DNA. Værfter og andre virksomheder lukker. Kriser rammer os. Men vi rejser os. Altid. Vi står igennem og vi bliver stærkere. Vi står gennem stormen. Vi lader den ikke blæse os omkuld. Og vi har også tænkt os at overleve nu. Vi har tænkt os at overleve sammen. Der er allerede kommet god vind i sejlene."	"NO QUESTION"	NA	.	-1	-1	22223	10440	12	6	6
P51	33	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	2435	17526	-1	6	6
P51	34	False	experiment	"Kære studenter\nI dag er en festdag! I dag har jeg fornøjelsen af at skulle dimittere jer som studenter fra Gribskov Gymnasium, men inden vi når så langt, har jeg muligheden for at få jeres fulde opmærksomhed og give jer et par bevingede ord med på vejen."	"NO QUESTION"	NA	.	-1	-1	15336	17526	0	6	6
P51	35	False	experiment	"I har nu været på Gribskov Gymnasium i 3 år – jeg har kun været her et halvt år, så jeg kender ikke jer alle sammen så godt, men jeg vil gerne sige tusind tak til jer alle sammen for den imødekommende og positive modtagelse, I har givet mig."	"NO QUESTION"	NA	.	-1	-1	13349	17526	1	6	6
P51	36	False	experiment	"I har de sidste tre år været med til at skabe en skole med en særlig rummelighed og sammenhold. Undervejs i de tre år er I blevet udfordret fagligt: I har måtte kæmpe jer vej igennem myriader af tekster og utallige skriftlige opgaver, som I nu kan se tilbage på og tænke på som delelementer i den stærke faglighed, I nu besidder. I har været aktive og engagerede både i den daglige undervisning og i skolens øvrige liv: I har peppet hverdagen op med kreative indslag til morgensamling, debatteret med iver til elevrådsarrangementer og mange af jer har hvert år i januar kæmpet for at få skolekomedien klar til premieren."	"NO QUESTION"	NA	.	-1	-1	35832	17526	2	6	6
P51	37	False	experiment	"I har været elever på et lokalt gymnasium, men I har også fået globalt udsyn. Mange af jer har været på besøg hos vores partnerskoler rundt om i verden og 5 af jer skal til Kina i sommerferien for at undervise i engelsk på summer school. "	"NO QUESTION"	NA	.	-1	-1	11345	17526	3	6	6
P51	38	False	experiment	"I den sidste måned har I svedt over skriftlige og mundtlige eksamener og jeres eksamensresultater viser, at I har suget fagligheden til jer og har fået stort udbytte af undervisningen – det skal I være stolte over og glade for."	"NO QUESTION"	NA	.	-1	-1	11289	17526	4	6	6
P51	39	False	experiment	"Som studenter fra Gribskov Gymnasium har I fået en faglig uddannelse af meget høj kvalitet. I har også (uden måske altid at opdage det) fået en helt særlig almendannelse. Faglighed og almendannelse går hånd i hånd. Almendannelse betyder for mig, at man ved, at man ikke ved alt, men at man er vidende om verdens mangfoldighed og at man er interesseret i den. Almendannelse er også, at man kan huske særlige faglige begreber (uden nødvendigvis at kunne huske alle deltaljerne)."	"Spørgsmål:\nEr dette en tale for studenter fra Søndersø Gymnasium?"	2	1	6841	0	21470	17526	5	6	6
P51	40	False	experiment	"Måske vil I altid huske begreber som integraler og vektorer. Måske kan I i søvne genkalde jer det periodiske system. Måske vil I bære rundt på brudstykker af litteratur, som f.eks. strofer fra 9. Sang i Homers Iliaden, så som: 'Ham gensvarede Achilles den helt med det hurtige fodtrin: Ætling af Zeus! Leartes’s Søn! Odysseus du snilde! Bladet fra mund jeg tage nu bør frimodig, og sige, hvad jeg mener og hvad der forsand fuldbyrdet skal vorde,'. Eller måske vil den første linje i Allen Ginsbergs klassiske digt 'Howl' for altid være indprentet i jeres hukommelse: 'I saw the best minds of my generation destroyed by madness, starving hysterical naked'. "	"NO QUESTION"	NA	.	-1	-1	30065	17526	6	6	6
P51	41	False	experiment	"Nu ved jeg godt, at litteratur ikke læses som fornøjelse af alle unge i dag, eller som én af jer skriver i den skriftlige danske eksamensopgave fra den 22. maj: '... på gymnasierne bliver eleverne tvunget – ja, de fleste unge mennesker mener faktisk, at det er tvang – til at læse forskellige litterære klassikere...”. Jeg tror, at hvis ikke I var blevet 'tvunget' til at få udfordret jeres horisont både litterært, fagligt og videnskabeligt – så ville I ikke have fået en almendannelse. I kom ind i på Gribskov Gymnasium som elever og I går ud som studerende besiddende en helt unik kombination af faglighed og almendannelse, som netop kendetegner studenter fra danske gymnasier."	"NO QUESTION"	NA	.	-1	-1	26619	17526	7	6	6
P51	42	False	experiment	"Jeg vil benytte lejligheden til at opfordre jer til nu, når I forlader gymnasiets trygge rammer at kaste jer ud i livet; I skal opleve verden, prøve jer selv af, begå fejltrin og lære af dem. Det kan virke skræmmende for måske ved I slet ikke, hvad I gerne vil prøve – og det er helt ok ikke at vide det. Men hvis I bare er nysgerrige, så I har muligheden for at prøve mange forskellige ting – nyd det!"	"NO QUESTION"	NA	.	-1	-1	18651	17526	8	6	6
P51	43	False	experiment	"Fra alle sider får I tudet ørene fulde af, at I skal skynde jer at komme videre i uddannelsessystemet – I får (igen og igen) at vide, at I skal vælge rigtigt første gang. Sabbatår italesættes som 'spildtid'. I får at vide at det maksimum er 2 år, I må være væk fra det etablerede uddannelsessystem (jeg var 'væk' fra det etablerede uddannelsessystem i 5 år, hvor jeg lavede gøgl og teater, men det er da gået ok sidenhen). I vil i fremtiden blive mødt af flere ord som Produktivitetskommission og Fremdriftsreform. Den slags ord brugt i uddannelsesverdenen beskriver tiltag, som har til formål at få jer hurtigere igennem uddannelsessystemet. Og ydermere så må det ikke være sjovt, men det skal være hårdt at uddanne sig. Men hårdt og sjovt er ikke modsætninger. "	"NO QUESTION"	NA	.	-1	-1	41525	17526	9	6	6
P51	44	False	experiment	"Det at kæmpe for noget, det at arbejde fagligt med svært stof i et fag er (eller bør være) sjovt og stimulerende og bør skabe nysgerrighed. Jeg håber, at I vil huske jeres tid her på Gribskov Gymnasium som nogle hårde, men gode og sjove år. Jeg tror på, at hvis man trives og er glad for det man laver, så lærer man mere – det ene udelukker ikke det andet. Og det skal I holde fast i uanset, hvad I måtte vælge at lave fremover."	"NO QUESTION"	NA	.	-1	-1	20939	17526	10	6	6
P51	45	False	experiment	"Hvis I ved, hvad I vil studere, så kast jer ind i de videregående studier. Hvad enten det er korte, mellemlange eller lange uddannelser, I vælger, så venter der mange gode oplevelser og udfordringer. Tag med studiet ud i verden (det er ikke kun muligt at rejse i et sabbatår – husk det). Hvis I overhovedet ikke aner, hvad I vil være, eller hvis I bare er lidt i tvivl om, hvad I gerne vil, så vil jeg ikke anspore jer til at skynde jer. I må gerne tage det stille og roligt. For det kan også være godt at gøre noget langsomt. Jeres forældre har måske sagt til jer at 'det er sundt at kede sig' – og det er der en vis sandhed i. I kunne f.eks. bare udfordre jer selv: slukke mobil og Facebook en enkelt dag, og se hvad der så sker uden konstante digitale forstyrrelser."	"NO QUESTION"	NA	.	-1	-1	36383	17526	11	6	6
P51	46	False	experiment	"Måske kunne der ske det, at I fik stoppet op og tænkt over, hvad I egentlig vil. Hvis I ikke ved, hvad I brænder for, så tag jer tid til at finde ud af det - for selv om det kan gøre vejen længere og måske langsommere, end det der forventes af jer, så fører det at gøre noget, man brænder for, altid til uventede nye muligheder. Intet af det I kommer til at opleve, må I betragte som 'spildtid'. I suser måske glade og fornøjede igennem det etablerede uddannelsessystem og ender med en ph.d.-stilling på et internationalt universitet, men det kan også være, at I tager en omvej og kommer til at klippe får i Australien, bliver vikarer på folkeskoler, tager et par år i Netto og så bliver globetrottere og rejser verden rundt."	"NO QUESTION"	NA	.	-1	-1	33471	17526	12	6	6
P51	47	False	experiment	"Måske får I et par sæsoner som skibumser i alperne, eller måske tager I på højskole og spiller musik, maler, laver teater og får – som de siger i reklamen - venner for livet. Uanset hvad I gør, vil I altid få erfaringer (både gode og dårlige), som I kan tage med jer."	"NO QUESTION"	NA	.	-1	-1	12637	17526	13	6	6
P51	48	False	experiment	"Jeg vil nu tale om to begreber, som det for mig er vigtigt, at I altid holder jer for øje; uanset, hvad I måtte komme til at lave: hvad enten I læser videre med det samme eller senere; hvad enten I skal arbejde eller rejse; hvad enten I har en helt klar plan for fremtiden eller overhovedet ikke aner, hvad I skal. Det ene begreb er 'glæde' og det andet begreb er 'mod', og disse to begreber er for mig at se tæt forbundne."	"NO QUESTION"	NA	.	-1	-1	19144	17526	14	6	6
P51	49	False	experiment	"Begrebet 'glæde' beskriver en værdi, som I selv skal finde ud af at definere. Det som giver mig 'glæde”, er ikke nødvendigvis det, som giver jer 'glæde'. I skal undersøge, hvornår I føler 'glæde' og kæmpe for, at I får så meget 'glæde' i jeres liv som overhovedet muligt. Det gælder både i det daglige og på den lange bane. Find ud af hvad der gør jer glade, tænk over, hvordan I kan dyrke dette og overvej, hvordan jeres videre færd ud i uddannelsessystemet og livet kan understøtte det, som I selv definerer som 'glæde'."	"NO QUESTION"	NA	.	-1	-1	24062	17526	15	6	6
P51	50	False	experiment	"At arbejde med det som giver jer 'glæde”, kræver 'mod'. 'Mod' defineres i Den Danske Ordbog som 'mental eller moralsk styrke til at handle eller tale i en situation der kan være til fare eller skade for én selv'. Det vil sige at 'mod' kræver, at man tør 'gøre' eller 'sige' noget farligt. Etymologisk kommer ordet 'mod' fra oldnordiske ord for 'vrede'. Der ligger altså i ordet en særlig energi, en følelse og et engagement. Dette genfinder vi i det engelske ord for mod: 'courage', som kommer af det franske ord 'courage', der betyder 'hjerte, de inderste følelser, temperament'. 'Mod' udtrykker altså en indre styrke; det er en vilje til at ville noget. Ofte ville vi nok ikke tænke, at det kræver 'mod' at søge og dyrke 'glæde', eller for at sige det på en anden måde: at søge de 'gode' begivenheder."	"NO QUESTION"	NA	.	-1	-1	33342	17526	16	6	6
P51	51	False	experiment	"Men filosoffen Ole Fogh Kirkeby giver os denne mulighed, når han skriver: 'Måske er det i sidste instans de gode begivenheder, der kræver mere mandsmod?' (Begivenhedsledelse og Handlekraft, 2006, s 15). I skal altså turde se verden direkte i øjnene og turde tro på det gode og det som giver jer 'glæde'. Derved udviser I det, som Ole Fogh Kirkeby kalder 'handlekraft'. Og dette er kun muligt, hvis I ved, hvor I selv står. Det er kun muligt, hvis I ved, hvad der er vigtigt for jer og for jeres liv."	"NO QUESTION"	NA	.	-1	-1	18254	17526	17	6	6
P51	52	False	experiment	"Men at finde ud af det er ikke let, eller som en anden filosof, Simon Krohn, siger det: 'Det kan lyde så nemt, når man taler om at følge sit hjerte, men når det bliver konkret, og du skal gøre det i praksis, er det sjovt nok skræmmende. Det er faktisk tankevækkende, at det kan være lige så skræmmende at følge sit hjerte og gøre det, man ønsker allerdybest, som det er at se sine mørkeste dæmoner i øjnene.' (Nærmere Noget, 2013, s. 14). Det er altså ikke let at gøre det, man gerne vil. Det kræver mod, og det skal I huske. Bare fordi man godt kan lide noget, er det ikke enkelt at gøre det. Og ydermere vil I opleve, at det, der er vigtigt for jer, ikke er en statisk størrelse – det vil ændre sig over tid og derfor kræver det 'gode' kontinuerlig opmærksomhed."	"Spørgsmål:\nHenviser taleren til en bog der hedder 'Nærmere Ingenting'?"	2	1	6852	0	29703	17526	18	6	6
P51	53	False	experiment	"Når I ved, hvor I selv står (nu), hvad der giver jer glæde (nu), og I har modet til at følge det, så vil I også lettere kunne forstå, hvor andre mennesker står, og hvad der giver dem glæde og er vigtigt for dem. Med 'glæde' og 'mod' som pejlemærker er jeg derfor sikker på, at I hver især også altid vil kunne fortsætte med at skabe og deltage i særlige sammenhold (hvor I end kommer). Sammenhold som forhåbentlig bliver lige så stærke som det sammenhold, I været med til at skabe på Gribskov Gymnasium, og som er medvirkende til at skabe den helt særlige stemning (eller 'ånd', hvis vi skal være lidt højtragende), som jeg som udefrakommende med det samme oplevede var et særkende for Gribskov Gymnasium."	"Spørgsmål:\nMener taleren at sammenhold er et særkende for Gribskov Gymnasium?"	1	1	5988	1	29947	17526	19	6	6
P51	54	False	experiment	"Jeg håber, at I med glæde og mod vil udvise rummelighed overfor andre mennesker og sørge for ikke kun at tage hånd om jer selv, men også om alle de mennesker, som I endnu ikke kender, mennesker som I kommer til at rejse, studere, arbejde og leve sammen med."	"NO QUESTION"	NA	.	-1	-1	9460	17526	20	6	6
P51	55	False	experiment	"Undervejs i jeres liv vil I måske fare vild. I vil måske opleve det som den amerikanske kunstner William Fox har kaldt 'cognitive dissonance in isotropic spaces' (Macfarlane, The Old Ways, 2013, s.9), hvilket kan oversættes til følelsen af at fare vild i rum, der tilsyneladende ser ens ud i alle retninger. Denne følelse kan man have når man står i en ørken med sand i alle retninger eller er fanget i tåge i bjergene. Men jeg forestiller mig også at det kan være den følelse, I står med nu, hvor I har alle muligheder og alle muligheder måske ser ens eller lige gode ud. Hvad vej I går, er op til jer. Det kan være godt at fare lidt vild og det vil give jer en ballast, som I først opdager senere."	"Spørgsmål:\nRefererer taleren til William Fox?"	1	1	3116	1	29642	17526	21	6	6
P51	56	False	experiment	"For at komme videre fra gymnasiet skal I altså ud at gå på egen hånd. Jeg vil anbefale jer helt bogstaveligt at gå – det er en aktivitet, som altid fører til noget nyt, hvis I blot husker jeres nysgerrighed og begiver jer ud i det rum, der lige nu tilsyneladende ser ens ud i alle retninger. Så vil alle veje føre til nye steder, ny viden, nye oplevelser og nye erfaringer. I sin glimrende bog The Lost Art of Walking skriver forfatteren Geoff Nicholson således: 'Moderne litteraturteori ser en lighed mellem at gå og at skrive: en gåtur indskriver sig i rum på samme måde som ord indskriver sig i en tekst."	"NO QUESTION"	NA	.	-1	-1	25891	17526	22	6	6
P51	57	False	experiment	"Michel De Certeau skriver 'Handlingen at gå ... er fodgængerens tilegnelse af det topografiske system: det er en særlig udlevelse af rummet ... og det implicerer relationer mellem differentierede positioner'. Jeg synes at dette er en smart måde at sige, at det at gå er en måde at gøre verden til vores egen, og det at skrive er en anden – en ide der slår mig som uafviseligt sand' (The Lost Art of Walking, 2011, s. 33, min oversættelse)."	"NO QUESTION"	NA	.	-1	-1	18826	17526	23	6	6
P51	58	False	experiment	"I går nu ud af gymnasiet. I skal gå ud og gøre verden til jeres helt egen. Skridt for skridt skal I bevæge jer fremad – ikke altid i lige linjer, men måske ad om- og vildveje. Jeres pejlemærker både helt konkret på bjergstien, skovvejen, grusvejen, sandstranden, landevejen, fortovet og gågaden og i overført forstand i uddannelsesverdenen, arbejdslivet og privatlivet skal være 'mod' og 'glæde'. Og husk altid at uanset, hvilken vej I vælger at gå, vil I hele tiden tilføje nye lag til det solide fundament af faglighed og almendannelse, som I har fået her på Gribskov Gymnasium. I har nu taget det sidste skridt i gymnasiet – til det vil jeg blot sige: Godt gået!"	"NO QUESTION"	NA	.	-1	-1	30170	17526	24	6	6
P51	59	False	experiment	"Og med disse ord dimitterer jeg jer som studenter fra Gribskov Gymnasium 2014."	"NO QUESTION"	NA	.	-1	-1	5206	17526	25	6	6
P51	60	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	1014	1125	-1	10	10
P51	61	False	experiment	"Tak for invitationen til at komme og tale på denne dejlige og specielle aften.\nSkt. Hans aften er speciel - vi fejrer lyset med bål, sange og samvær. Vi samles på tværs af de ting, der ellers nok kan dele os op til hverdag. Vi synger vort fædrelands sange. Vi lytter til hinanden, taler med hinanden. Glæder os over de unge, som har gjort deres uddannelse færdige - de springer ud. Nogle er færdige med folkeskolen og skal videre efter sommerferien på en ungdomsuddannelse. Andre er blevet studenter eller svende. De har gjort, hvad vi forventer af dem: gjort sig dygtigere, læst, arbejdet med stoffet, fået indsigt og viden, dannet sig som mennesker i samspillet med deres undervisere og med hinanden. De er så klar!"	"NO QUESTION"	NA	.	-1	-1	31814	1125	0	10	10
