Session_Name_	Trial_Index_	Trial_Recycled_	condition	text	question	expected_key	QUESTION_KEY_PRESSED	QUESTION_RT	QUESTION_ACCURACY	SENTENCE_RT	speechid	paragraphid	counterbalance	LAST_COUNTERBALANCE
P52	11	False	experiment	"En blini er en tynd pandekage, der traditionelt er fremstillet af hvedemel eller i nogle tilfælde boghvedemel. Blinis stammer fra Rusland og områderne deromkring, og de serveres typisk med smetana, kvark, smør, kaviar, lakserogn osv. Blinis er blandt de mest populære og udbredte retter i Rusland. I de fleste bliniopskrifter anvendes gær, hvilket normalt ikke indgår i en traditionel pandekageopskrift."	"NO QUESTION"	NA	.	-1	-1	17842	202205	0	13	13
P52	12	False	experiment	"I Vesten opfattes blinis normalt som små salte pandekager fremstillet af en hævet dej. På moderne russisk bruges blinis i højere grad om pandekager på størrelse med en stegepande, selvom mindre hævede pandekager også kaldes blinis og var langt mere udbredte historisk.
Blintzes, som stammer fra det jødiske køkken i Rusland og Østeuropa, er en variant af blini. De er normalt tynde pandekager af hvedemel (ikke boghvedemel), der bliver foldet sammen om et fyld (f.eks. ost eller frugt) og bliver stegt eller bagt."	"Spørgsmål:\nStammer blintzes fra det jødiske køkken?"	1	1	4872	1	24162	202205	1	13	13
P52	13	False	experiment	"NY WIKIPEDIA-ARTIKEL BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	989	202206	-1	13	13
P52	14	False	experiment	"Romersk jernalder er en betegnelse for jernalderkulturen mellem år 1 og 400 e.v.t. i Skandinavien, Nordtyskland og Nederlandene. Navnet er udtryk for, at Romerrigets indflydelse i området blev markant større i denne periode. Den foregående kaldes normalt førromersk jernalder og den efterfølgende germansk jernalder.
Der er i Skandinavien mange steder fundet tegn på import fra Romerriget, fx amforaer og krukker brugt til varetransport, luksusprodukter som glasbægre, bronzefigurer og udsmykkede metalvarer, og for første gang optræder der fx spillebrikker i det nordiske område. Også romerske våben i store mængder optræder i våbenofringer i fund fra perioden."	"NO QUESTION"	NA	.	-1	-1	33790	202206	0	13	13
P52	15	False	experiment	"Perioden var urolig. Flere store fund af ofringer af krigsbytte er en afspejling af politiske begivenheder der rakte langt ud over landsbyfællesskabet og lokalområdet. Disse fund viser. at regulære hære blev samlet, og at der blev dannet alliancer mellem nabofyrster, som blev opretholdt over flere årtier. Der tegner sig et billede af forbund i Sydnorge, Østsverige om Mälaren og et stort forbund bestående af Jylland, Fyn, Sjælland og Sydsverige.
Efterhånden mistede Romerriget sin dominans i de vestlige provinser, og nabofolkeslag, herunder mange germanske, begyndte i stigende grad at foretage plyndringstogter ind i romersk territorium for til sidst at tage magten i store landområder, den såkaldte folkevandringstid."	"Spørgsmål:\nVar romersk jernalder en urolig periode?"	1	1	3054	1	28555	202206	1	13	13
P52	16	False	experiment	"NY WIKIPEDIA-ARTIKEL BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	1118	202204	-1	13	13
P52	17	False	experiment	"Eleonore Tscherning (1817-1890) var en dansk maler, der var gift med Danmarks første krigsminister, A.F. Tscherning. Hun blev som ung undervist i tegning og maleri af sin kusine, Christine Løvmand og begyndte som blomstermaler, men skiftede snart til landskabsmaleri. Hun var ven med og blev inspireret af folk som Læssøe, Lundbye og Skovgaard. Hun debuterede anonymt på Charlottenborg Forårsudstilling i 1842 og udstillede her hvert år frem til 1849, snart også under eget navn, som en af de første kvindelige kunstnere."	"Spørgsmål:\nVar Eleonore Tscherning kendt som portrætmaler?"	2	1	5635	0	30316	202204	0	13	13
P52	18	False	experiment	"Eleonore blev i 1845 gift med sin 22 år ældre fætter, A.F. Tscherning, og maleriet kom efterhånden til at fylde mindre, mest fordi husholdning og selskabelige forpligtelser kom til at fylde i hendes liv. Fra midten af 1860'erne og cirka tyve år frem fungerede hun dog som dekorationsmaler på P. Ipsens Terracottafabrik, hvor hun også uddannede elever, samtidig med at hun underviste sine børn, hvoraf to døtre også blev anerkendte malere. Eleonore Tscherning er også efter sin død anerkendt for sin kunst med flere udstillinger."	"NO QUESTION"	NA	.	-1	-1	22818	202204	1	13	13
P52	19	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	1264	18670	-1	4	4
P52	20	False	experiment	"Tak fordi jeg måtte komme. Og tak fordi I ville komme!\nAlle jer, der er til stede her i dag, har brugt tid og kræfter på at udvikle nye, bæredygtige løsninger. I har brugt jeres viden, fantasi og gode ideer til at tænke nyt og på tværs. Alt sammen med det formål at skabe en grønnere og mere bæredygtig verden. Det værdsætter jeg rigtig meget."	"NO QUESTION"	NA	.	-1	-1	11100	18670	0	4	4
P52	21	False	experiment	"Vi har brug for jeres indsats. FN har defineret 17 verdensmål, der skal sætte kurs mod en mere bæredygtig udvikling – både for mennesker, og for den planet, vi bor på. En af de udfordringer, der optager mig og hele regeringen rigtig meget, det er klimaforandringerne. Og hvis vi et øjeblik forestiller os, at vi om 80 år mødes igen her på RUC – eller, at vores børnebørn og oldebørn mødes – så synes jeg, vi skylder dem at komme op med løsninger, som gør, at vi ikke behøver svømme rundt her på campus. Så vi ikke behøver ankomme her til COconference i gummibåd. Ligesom vi skylder vores børn og børnebørn, at de stadig kan gå en tur i en frodig skov. Glæde sig over lærken, der synger og drikkevand direkte fra hanen."	"NO QUESTION"	NA	.	-1	-1	36351	18670	1	4	4
P52	22	False	experiment	"Det er folk som jer, der har været med til at bestemme, at det seneste folketingsvalg blev så grønt. Og jeg er glad, stolt og en lille smule ydmyg over at være en del af en regering, der tager det ansvar på os. Vi har sat os et mål om at nedbringe Danmarks udledning af CO2 med 70 procent i 2030. Det er en ambition, selv Uffe Elbæk ville kalde 'crazy'. Og sandheden er, at vi endnu ikke ved, hvordan vi når derhen."	"Spørgsmål:\nMener taleren at vælgerne har været med til at bringe klimabevidsthed på dagsordenen?"	1	1	6663	1	15606	18670	2	4	4
P52	23	False	experiment	"En ting er sikker; vi har brug for forskningen, hvis vi skal finde de bæredygtige løsninger. Derfor blev jeg for to uger siden enig med alle Folketingets partier om at sætte 1,5 mia. kr. af til forskning i grønne løsninger. Med aftalen sætter vi nogle overskrifter på de områder, hvor vi mener, at ny grøn forskning kan gøre gavn. Det gælder inden for landbrug, tung transport og byggeri. Og det gælder inden for arkitektur, design, natur og biodiversitet."	"NO QUESTION"	NA	.	-1	-1	24164	18670	3	4	4
P52	24	False	experiment	"Og fordi vi endnu ikke ved, hvordan vi når målet, så har vi brug for forskning, som er helt fri – og drevet af forskernes egne ideer. Men vi har også brug for forskning, der udvikles i tæt samarbejde med virksomhederne og kan give svar på nogle af de konkrete udfordringer, vi står med her og nu. Med aftalen om forskningsreserven sætter vi en ny grøn retning for udviklingen af Danmark. Men penge til forskning gør det ikke alene. Vi har brug for offensive hjerner som jeres til at bringe forskningen i spil. Og vi har brug for alle de vilde, konkrete, usandsynlige, fantastiske og inspirerende ideer, I kan komme op med."	"Spørgsmål:\nEr der - ifølge taleren - brug for fri forskning?"	1	1	4016	1	36621	18670	4	4	4
P52	25	False	experiment	"Det gode er jo, at når man – som jer – arbejder sammen på tværs af professioner, sektorer og fag, så kommer man til at se verden med nye briller. Og det er ofte lige der – i krydsfeltet mellem forskelligheder – at de gode ideer opstår. Derfor er COchallenge et fantastisk initiativ. Her deltager både gymnasieelever, bygningskonstruktører, datamatikere, multimediedesignere, forskere, virksomheder og mange flere med hver deres faglighed og syn på verden. Det kan ikke undgå at give nye og skæve perspektiver på bæredygtigheden. Perspektiver, som vi ellers ikke kunne have forudset."	"NO QUESTION"	NA	.	-1	-1	24255	18670	5	4	4
P52	26	False	experiment	"Tag bare vinderne af ARGOs COchallenge sidste år; 'Skraldepigerne', som de blev kaldt. 'Skraldepigerne' var 4 studerende fra Zealand, der gik sammen om at gøre det sjovt og attraktivt at genbruge de ting, vi andre smider ud. Ingen af de fire studerende kendte hinanden i forvejen. De kom fra tre forskellige studieretninger med tre forskellige fagligheder."	"NO QUESTION"	NA	.	-1	-1	19708	18670	6	4	4
P52	27	False	experiment	"Alligevel lykkedes det Rikke, Nadia, Christina og Melisa at komme op med en løsning, ingen havde tænkt på før. Ideen var at afholde skraldefester på genbrugspladsen. For et lille entrébeløb kan man få adgang til genbrugspladsen og komme og tage, hvad man har lyst til, mens man samtidig får inspiration fra designere og håndværkere til at upcycle skraldet."	"NO QUESTION"	NA	.	-1	-1	13579	18670	7	4	4
P52	28	False	experiment	"Jeg går selv ind for genbrug. Jeg blev faktisk gift i genbrug. Ikke at min mand var genbrug, men brudekjolen var. Det forbrug, vi mennesker har af tøj, er af så enorme dimensioner, at tøjindustrien er den næstmest forurenende industri i verden. Det tøj, vi ikke når at købe, bliver nogle gange brændt. Enorme bål med dyre sko, tasker og designertøj går op i røg og ender som aske. Det er næsten ikke til at bære."	"NO QUESTION"	NA	.	-1	-1	20825	18670	8	4	4
P52	29	False	experiment	"Vi har kun én jordklode. Men globalt forbruger vi, som om der var 1,7 jordkloder. Det kan ikke blive ved med at gå. Derfor har vi brug for studerende som Rikke, Nadia. Christina og Melisa, der kan vende tingene på hovedet og tænke nyt. Og vi har brug for initiativer som COchallenge, der inspirerer os til, hvad vi kan gøre – både sammen og hver især - for at blive mere miljøbevidste i dagligdagen."	"Spørgsmål:\nForbruger mennesker - ifølge taleren - 3,7 gange jordens ressourcer?"	2	2	4535	1	13175	18670	9	4	4
P52	30	False	experiment	"850 studerende har deltaget i forløbet her. Jeg synes, I er seje. I viser vejen. I er 'blæredygtige', som arrangørerne af konferencen kalder jer med et sjovt, nyt ord. Det samme gælder de 450 virksomheder og offentlige organisationer, der deltager. Jeg synes, det viser noget om, at der er en bevægelse i gang, som er svær at stoppe. Og samtidig er vi jo en del af en global bevægelse, hvor virksomheder, kommuner, byer og ngo'er verden over har kastet sig ind i kampen for mere bæredygtighed."	"NO QUESTION"	NA	.	-1	-1	20514	18670	10	4	4
P52	31	False	experiment	"Så når I spørger jer selv, om jeres lokale initiativer nytter, så er svaret ja. For nuvel, der kan være langt fra et initiativ som skraldefester på genbrugspladsen til abstrakte verdensmål. Men hvert lille initiativ og hver lille opfindelse udgør brændstof til den bevægelse, der kan skabe forandring."	"NO QUESTION"	NA	.	-1	-1	10821	18670	11	4	4
P52	32	False	experiment	"Og hvis vi gør det her rigtigt, kan vi gøre bæredygtighed til en god forretning for Danmark. Vores udvikling af bæredygtige løsninger kan være med til at flytte verden. Vi har gjort det før. For eksempel besluttede vi for mange år siden at bekæmpe vandspild og satse på bedre vandkvalitet. I dag eksporterer vi vandteknologi for milliarder. Opfindelser som vindmøllehoveder, termostater og pumper er alle sammen 'made in Denmark.' Nu har verden brug for, at vi gør det igen."	"NO QUESTION"	NA	.	-1	-1	20675	18670	12	4	4
P52	33	False	experiment	"Jeg vil gerne sige tak til Roskilde Kommune, RUC og alle I andre regionale aktører, der har stillet op med viden og ressourcer i dagens anledning. I starter lokalt for at forandre globalt. Det er sådan, det skal gøres. Fremtiden er grøn. Jeres fremtid. Vores fremtid. Lad os sammen skabe den forandring, der er brug for. Rigtig god COconference."	"NO QUESTION"	NA	.	-1	-1	10794	18670	13	4	4
P52	34	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	2297	7946	-1	4	4
P52	35	False	experiment	"Godaften, og tak fordi jeg må komme og holde årets båltale. Jeg har glædet mig til skulle stå her i aften og holde båltalen og dermed fejre midsommer eller Sankt Hans aften, som det jo også hedder, sammen med alle jer. Midsommer er en helt speciel tid for mig, den er faktisk lige så vigtigt for mig som julen. For hvor vi ved jul mødes i mørket om de små lys. Så mødes vi i aften i det lille mørke for sammen at fejre det helt store lys. Velvidende, at nu drejer årstidshjulet en tak. Nu står vi midt i sommeren, og vi går dermed ... ja, jeg er ked af at sige det ... men vi går faktisk mod mere mørke tider."	"NO QUESTION"	NA	.	-1	-1	22862	7946	0	4	4
P52	36	False	experiment	"Men lad os nu glemme det for en stund og i stedet glæde os over lyset. Og lad os glæde os så meget, at vi også her i aften tænder lys. Og hygger og er sammen. For når vi så vælger at gå ud af vore huse. Ud af vores carporte og stige ned fra vore cykler og ud af vore biler. For at stå her sammen. Er det vel egentlig også, fordi vi ønsker at dele denne begejstring for lyset med hinanden. For hver eneste af jer. Er der noget, der gør, at I ikke synes, det er nok bare at tænde et fyrfadslys og passe parcellen."	"NO QUESTION"	NA	.	-1	-1	14324	7946	1	4	4
P52	37	False	experiment	"Nej, både I børn og I voksne har søgt mod det her fælleskab. Og hvorfor gør vi egentlig det som moderne mennesker midt i en online tid? Jamen så er det vel fordi – og pardon my french – at det sgu ikke bare er noget middelalderligt pjat med hekse og helgener. Eller vikingetidens Frejakult. Så er det, fordi det giver mening. Så vil jeg gætte på, at I er kommet, fordi midsommerfælleskabet og det store bål på en eller anden måde siger noget for jer, ligesom det siger mig noget."	"NO QUESTION"	NA	.	-1	-1	28740	7946	2	4	4
P52	38	False	experiment	"At stå her i midsommernatten. Og være fælles. Om lyset. Om varmen. Om sundet og Kronborg. Om fællesskabet. Selv med svenskerne derovre på den anden side. Fælles om ilden. Om jorden og havet, der omgiver vores lille ø Sjælland. Om dyrene og hinanden. Fælles om fred og de elementer og mineraler, der forbinder os. Om kvantepartiklerne, som er inden i os og millioner af kilometer væk, og dog er forbundne. Om demokratiet, som vi netop igen for få uger siden har fejret, uanset om vi er tilfredse med udfaldet eller ej. Fælles om vor historie. Som vore forfædre har bygget til os. I form af murstene som slottet bagved mig. Hvor en konge ved navn Christian holdt sin kroningsfest. "	"Spørgsmål:\nBliver denne tale holdt på Frederiksborg Slot?"	2	1	15462	0	35378	7946	3	4	4
P52	39	False	experiment	"Og en flok engelske skuespillere optrådte og fortalte om derhjemme, som blandet med Saxos fortællinger om en dansk prins, et engelsk hævndrama om en spansk tragedie, og en vis forfatters søns og faders død blev til en af de største fortællinger om os nogensinde, ikke bare som danskere, men som mennesker, om hvad det er at være menneske, på trods af at forfatteren efter sigende aldrig selv befandt sig på denne kyst. Fælles er vi også om de fortællinger, der har skabt denne aften. Om Lysfester, der skulle holde ondskaben ude. Om trolde og hekse, dæmoner."	"NO QUESTION"	NA	.	-1	-1	17688	7946	4	4	4
P52	40	False	experiment	"Solhversfesten, der overtog Valborgsnatten. Hvor mænd og kvinder drak snaps til de segnede. Og de unger piger skulle vogte sig for Sankthansormen. For den kunne man nemlig blive gravid af. Fælles er vi også om den rensende ild, det rensende bål, som ifølge gammel skik optager alle vore indre hekse, dæmoner og trolde. Og som ved at dvæle blikket mildt og uden at fokusere, stimulerer melatoninen inde i vore hjerner. Gør os rolige, afslappede, fredfyldte."	"NO QUESTION"	NA	.	-1	-1	28896	7946	5	4	4
P52	41	False	experiment	"Fælles er vi i fortællingen. Om en mand 3426 km herfra, som ifølge en læge ved navn Lukas, fødtes på denne dag. 6 måneder før sin fætter, hvis ankomst han skulle forkynde. Manden ved navn Johannes råbte i ørkenen om det, der vil ske, de muligheder, der vil komme. Efter ham opkaldtes denne dag nogle århundreder senere: Johannes dag, Johannes den hellige, sanctus Johannes, eller på DANSK: Sankt Hans. Fælles er vi om denne historie. Om vi tror på den eller ej. Myterne flyder sammen med religioner og folkefortællinger. Og selvom få tror på dem i bogstavelig forstand, hvad enten det gælder hyldemor eller jomfrufødsler, hekse eller huldrer. Så tror vi på det, der ligger bag ordene."	"Spørgsmål:\nEr 'Johannes den hellige' et andet navn for 'Sankt Hans'?"	1	1	3088	1	29000	7946	6	4	4
P52	42	False	experiment	"Et ordsprog siger, at vi ikke fortæller børn historier om drager for, at de skal tro på dem, men for at de skal lære at slå dem ihjel. Eller tæmme dem. Det samme gælder ord. Og fortællinger. Da Johannes' fætter endelig trådte frem der ved floden og lod sig døbe svævede en due over ham, fint symboliserende ånde. Og det er måske netop ånd, der skaber fællesskabet. Forbindelsen mellem os. Den, der ligger bag ordene, traditionerne, festerne, højtiderne. Traditioner uden ånd er glædesløse. Derfor er denne tradition særlig smuk. For den forbinder det hele. Lyset. Fortællingerne. Myterne. Glæden. Og freden. Om det at året går sin gang. Og at vi har nogen indbyggede, traditionsbundne milepæle, der markerer dette."	"NO QUESTION"	NA	.	-1	-1	37755	7946	7	4	4
P52	43	False	experiment	"For det sjove er vel egentlig også, at i aften tænker vi ikke på alt det, der skete de foregående 12 måneder siden sidste sommer. Nej, vi træder nærmest ind i en magisk stund. Hvor i går og i forgårs er forsvundet. Og at vi tænker på sidste års bålaften. Vi ophæver den kontinuerlige, lineære måde at se verden på. Hvor vi midt i alle vores praktiske gøremål – måler tiden et stykke efter et andet. Alt dette bliver for en stund ophævet."	"NO QUESTION"	NA	.	-1	-1	24958	7946	8	4	4
P52	44	False	experiment	"Og vi træder ind i årshjulets cirkulære rytme. For vi giver pokker i januars måneds lommesmerter og februars tristesse. Marts måneds tunge regn. Og april måneds forårsbebudning. Netop i aften er vi bare. Og vi lader tankerne gå mod alle de andre midsommeraftner. Fuldt af skønheden og nybrud. Fuld af forventninger, og vi kan på en aften som i aften næsten høre mosekonen brygge. Og føle, hvordan hyldeblomsten beruser os."	"NO QUESTION"	NA	.	-1	-1	31502	7946	9	4	4
P52	45	False	experiment	"Og hvad er det så for noget, vi tænker på? I har sikkert hver især jeres egne traditioner, som I har været en del af, inden i kommet her. I mit barndomshjem var det sådan, at lige så meget som julen var en familiær begivenhed, så var midsommer der, hvor de mødtes med den udvidede familie. Altså alle de venner, vi børn, vi så komme tit og tæt i barndomshjemmet."	"NO QUESTION"	NA	.	-1	-1	15553	7946	10	4	4
P52	46	False	experiment	"Så var man nemlig sammen med den selvvalgte familie. Og der fejrede de voksne hele aftenen det fælleskab, de havde etableret med hinanden mens vi unger legede. Og glædede os helt sindssygt til, at vi skulle være længe oppe. Og vi skulle se bål ... for efter mad og leg, så var det dét, vi skulle, vi skulle se bål. Og vi var sammen om det. Og da jeg blev ældre, søgte jeg selv mod mine egne selvetablerede fællesskaber. Ligesom I har gjort. Og ve den, som sad alene på sankthansaften."	"NO QUESTION"	NA	.	-1	-1	29480	7946	11	4	4
P52	47	False	experiment	"Som halvkikset teenager bestod en af årets udfordringer altid i at sørge for, at man var med i en flok på nytårsaften og så på midsommeraften. Og netop de aftener er nogen af de aftener og nætter, der for den, der ikke har et fælleskab, kan virke som uendelige. At sidde der alene og tælle sekunderne. Velvidende, at man ikke har en at holde i hånden, når bålet tændes. Ikke en af se smile. Og glæde sig med. Og det er en aften, hvor vi i vore voksne fælleskaber ofte prøver at huske at tage dem, der står udenfor et fælleskab med."	"NO QUESTION"	NA	.	-1	-1	28586	7946	12	4	4
P52	48	False	experiment	"Vi inviterer lige naboen med ind – om ikke andet – så for en kort stund. For vi kan vel ikke glædes. Hvis vi ikke har nogen at glæde os sammen med. Vi kan ikke nyde flammerne fra bålet. Og de lyse nætter, hvis vi ikke kan føre en samtale. Nyde stilheden sammen med et andet menneske, der står os nært. For netop dermed bliver vi frie. Vi bliver frie for ensomhedens trange kår. Og oplever den frihed, det at give og modtage sommerens varme kærlige kys på kinden, er."	"NO QUESTION"	NA	.	-1	-1	26166	7946	13	4	4
P52	49	False	experiment	"Så vi skal tænde bålet. For I er kommet med jeres fælleskaber for sammen at nyde de store flammer. Og det skal I også komme til. Og det bål, vi tænder, er et samlingspunkt for fælleskabet. Det helt nære og det selvvalgte. For i aften fejrer vi de lyse nætter. Vi fejrer, at vi som de frie mennesker, vi er, er frisat gennem de venner og den familie, de fælleskaber, som er den ild, og den motor, der driver os. Så når vi om lidt tænder bålet. Så er spørgsmålet vel, om det, vi gør, ikke også er vi sætter blus på vores fælleskaber."	"NO QUESTION"	NA	.	-1	-1	27458	7946	14	4	4
P52	50	False	experiment	"Tak for ordet."	"NO QUESTION"	NA	.	-1	-1	1404	7946	15	4	4
P52	51	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	1030	26682	-1	1	1
P52	52	False	experiment	"Kære studenter\nEt stort tillykke med jeres eksamen. I sidder nu her, som så mange før jer har gjort. I har med hårdt slid taget jeres studentereksamen, proppet jeres hoveder med viden og nu fortjener I at blive fejret. Nogle af jer ser måske også lidt trætte ud, men det skyldes måske ikke kun det hårde, faglige arbejde."	"NO QUESTION"	NA	.	-1	-1	12276	26682	0	1	1
P52	53	False	experiment	"I har været igennem 12-13 års skolegang hvor det meste har været lagt til rette for jer. Nu skal I til at bruge jeres viden, i første omgang til at vælge hvilken retning jeres tilværelse skal tage. For de fleste af jer er det nok første gang nogensinde, at der ikke er et oplagt valg for hvad I skal efter sommerferien."	"NO QUESTION"	NA	.	-1	-1	9591	26682	1	1	1
P52	54	False	experiment	"I bliver presset af ungdomsarbejdsløshed og Folketinget presser jer med fx SU-reform til at gå hurtigt i gang med videregående studier. Jeg håber, I føler, at vi har klædt jer godt på i løbet af jeres tre år på VK, så I har den viden og de kompetencer, der kræves for at træffe en god beslutning for jeres videre færd."	"NO QUESTION"	NA	.	-1	-1	12734	26682	2	1	1
P52	55	False	experiment	"Men viden - hvad er det egentlig, hvad vil det sige at vide noget og kunne noget her i 2013? Jeres bedsteforældres generation skulle lære kongerækken udenad, remser med Europas floder og byer, ja sågar salmevers. Jeg ved ikke hvor stærke I er i kongerækken – I er næppe blevet hørt i det, men for jer er viden noget andet. I lærer mindre udenad og det skyldes nok først og fremmest, at I er meget bevidste om, hvor let I har ved at slå faktuel viden op. Man kan let føle, at man ved alt, hvad internettet ved. Bare man har en smartphone, iPad eller computer, så kan man slå det op."	"NO QUESTION"	NA	.	-1	-1	26956	26682	3	1	1
P52	56	False	experiment	"De fleste af jer kender den situation, at læreren har stillet et spørgsmål. I selv eller en af kammeraterne har hurtigt googlet det og har fundet svaret, rakt hånden op og har svaret korrekt på lærerens spørgsmål. Man kan betragte den situation på flere måder: Snød I læreren? eller snød I jer selv? Eller var det i virkeligheden en rigtig fornuftig måde at løse opgaven på? "	"NO QUESTION"	NA	.	-1	-1	16104	26682	4	1	1
P52	57	False	experiment	"Professor i psykologi ved Harvard University Daniel M. Wegner har skrevet en artikel med titlen 'Don’t fear the cybermind'. Hans siger altså, at vi ikke skal frygte det han kalder Cybermind. Han anbefaler, at vi accepterer internettet som en hukommelsesudvidelse og forstår, at grænsen mellem vores egen bevidsthed og internettet bliver mere og mere flydende."	"NO QUESTION"	NA	.	-1	-1	13040	26682	5	1	1
P52	58	False	experiment	"I virkeligheden er den måde at arbejde på karakteristisk for mennesket også uafhængigt af internettet. Vi mennesker lever sammen i grupper og netværk, hvor vi støtter hinanden med vores forskellige kompetencer eksempelvis vores forskellige viden. Nogen af jer kender måske den situation hjemmefra, at hvis man skal vide noget om familiens fødselsdage så går man til et familiemedlem, skal man vide noget om bilen så er det et andet familiemedlem man går til. Der er ikke én person i gruppen som ved det hele, men tilsammen ved de rigtig meget.  "	"NO QUESTION"	NA	.	-1	-1	15057	26682	6	1	1
P52	59	False	experiment	"På den måde er internettet blot en teknisk udvidelse af den måde at samarbejde og videndele på. Vi er alle blevet en del af et stort cybermind. Så længe vi er forbundet til vores maskiner gennem snak og tastetryk, kan vi alle være en del af det største og smarteste sind nogensinde. Det er kun, når vi er fanget i et øjeblik uden vores net-forbindelse, at vi vender tilbage til vores egen beskedne hukommelse. Og det sker efterhånden sjældnere og sjældnere."	"NO QUESTION"	NA	.	-1	-1	12691	26682	7	1	1
P52	60	False	experiment	"I har lige som den første årgang været igennem en eksamensperiode med adgang til internettet, men dog med en masse restriktioner og begrænsninger: krav om at I ikke måtte kommunikere og dermed heller ikke søge på internettet og så mister internettet jo en stor del af sin værdi. Men man arbejder i øjeblikket på at justere eksamensformerne, så gad vide om ikke man om få år kan benytte internettets muligheder fuldt ud – også til eksamen."	"NO QUESTION"	NA	.	-1	-1	12712	26682	8	1	1
P52	61	False	experiment	"Internettet har eksisteret i hele jeres levetid. De sociale medier såsom Facebook og YouTube har eksisteret siden I var 10-12 år gamle. Det gør jer i den grad til superbrugere og det giver jer en masse muligheder og fordele, men der er et par faldgruber som I bør være opmærksomme på:"	"NO QUESTION"	NA	.	-1	-1	8187	26682	9	1	1
P52	62	False	experiment	"Plagiat. Det er blevet meget let - man finder et eller andet tilsyneladende brugbart på internettet, kopierer og indsætter. Umiddelbart er det positivt. Andres viden bliver brugt og kommer til at indgå som viden hos endnu flere. Det foregår også professionelt, der dukker jævnligt sager op om litterært plagiat eller forskningsmæssigt plagiat."	"NO QUESTION"	NA	.	-1	-1	13144	26682	10	1	1
