Session_Name_	Trial_Index_	Trial_Recycled_	condition	text	question	expected_key	QUESTION_KEY_PRESSED	QUESTION_RT	QUESTION_ACCURACY	SENTENCE_RT	speechid	paragraphid	counterbalance	LAST_COUNTERBALANCE
P44	18	False	experiment	"Det er vi glade for at have været med til at få til at lykkes – og det er lykkedes, fordi vi har stået bag hinanden og bakket hverandres kamp op. Sådan er vi stærke – for åben dialog og enighed i mål gør stærk."	"NO QUESTION"	NA	.	-1	-1	16093	22811	7	1	1
P44	19	False	experiment	"Kampen er ikke slut – nu skal vi bevare presset på den politiske proces, så transpersoner omsider får retten til egen krop og til at kunne bestemme over egen behandling – vi ønsker, at der indføres informeret samtykke i sundhedssystemet for transpersoner – ligesom for ALLE ANDRE DANSKERE, og vi ønsker, at der ændres i Sundhedsstyrelsens vejledning, så Sexologisk kliniks monopol brydes, og der igen indføres mulighed for, at transpersoner kan gå til en privatpraktiserende læge eller gynækolog for at få udskrevet de hormoner, de har brug for. "	"NO QUESTION"	NA	.	-1	-1	40621	22811	8	1	1
P44	20	False	experiment	"Transpersoner skal sættes fri – som selvstændige, myndige aktører i egne liv. Væk med umyndiggørelsen og formynderiet – det er uværdigt – det er umenneskeligt. Vi kan ikke finde os i det!!"	"NO QUESTION"	NA	.	-1	-1	11893	22811	9	1	1
P44	21	False	experiment	"Og det kan lade sig gøre. Hvis der er EN ting, der står tilbage fra sidste uges IDAHOT-forum i København, så er det den maltesiske minister for borgerrettigheder, sociale anliggender og forbrugerspørgsmål, Helena Dallis, svar på spørgsmålet: 'Hvad skal der til for at skabe forandring?'"	"NO QUESTION"	NA	.	-1	-1	18776	22811	10	1	1
P44	22	False	experiment	"Det skal lige siges, at den maltesiske regering på 3 år har ændret 85 forskellige lovkomplekser for at gøre dem mere homo-, bi-, trans- og intersex-inkluderende, hvilket har ført til, at det stærkt katolske Malta nu iflg. ILGA er langt det førende land i verden, når det gælder sikring af vore borgerrettigheder. Da de indledte arbejdet, var 80 % af befolkningen imod bedre rettigheder for LGBTQI-personer – nu, 3 år senere, er 80 % af befolkningen for."	"NO QUESTION"	NA	.	-1	-1	25784	22811	11	1	1
P44	23	False	experiment	"På spørgsmålet: 'Hvad skal der til for at skabe forandring?', svarede Helena Dalli: 'Two words: Political will!' Så let er det. Der skal vilje til – og mod! Politisk mod til ikke at lave politik efter meningsmålinger, men i forhold til, hvad man anser for at være rigtigt og retfærdigt, tilføjede hun."	"NO QUESTION"	NA	.	-1	-1	15040	22811	12	1	1
P44	24	False	experiment	"Så lad en opfordring til danske politikere lyde her fra Rådhuspladsen i dag: Gå forrest! Lad os skabe en revolution i fællesskab, hvor de sidste rester af LGBTQI-diskrimination endegyldigt fjernes fra dansk lovgivning. Sæt et arbejde i gang som det maltesiske, hvor lovgivningen systematisk granskes for uretfærdigheder, og lad disse blive fjernet – og nedsæt et råd af civilsamfundsorganisationer fra LGBTQI-miljøet til at rådgive jer om, hvordan man skaber ægte inkluderende lovgivning."	"Spørgsmål:\nMener taleren at LGBTQI-personer pt. diskrimineres af den danske lovgivning?"	1	1	7080	1	32433	22811	13	1	1
P44	25	False	experiment	"Vi husker, hvem der er med os, og hvem der går imod! Som Martin Luther King Jr. engang sagde: 'In the end, we remember not the words of our enemies, but the silence of our friends.'"	"NO QUESTION"	NA	.	-1	-1	8379	22811	14	1	1
P44	26	False	experiment	"Under sidste uges konference opfordrede de forsamlede politikere civilsamfundsorganisationerne til at være deres vagthunde – til at gøre dem opmærksomme på uretfærdigheder og til at være deres kritikere, når tingene ikke bevæger sig hurtigt nok frem. Det vil vi gerne – tak for invitationen. Men det forudsætter to afgørende ting:"	"Spørgsmål:\nOpfordrede politikerne i sidste uge civilsamfundsorganisationerne til at være deres vagthunde?"	1	1	6613	1	25168	22811	15	1	1
P44	27	False	experiment	"Den ene er, at I politikere sikrer, at vi har fornuftige forhold at arbejde under. I kan ikke på den ene side pålægge os det kollektive ansvar for på samfundets vegne at løfte denne opgave, og så samtidig ikke ville lægge midler til dette arbejde. Vi tre store organisationer, som står som arrangører her i dag, kan ikke i fællesskab mønstre én fuldtidsmedarbejder. "	"NO QUESTION"	NA	.	-1	-1	37218	22811	16	1	1
P44	28	False	experiment	"Alle er vi 100 % frivilligt drevet – og vi knokler for at skabe de resultater og den viden, I efterspørger. Men hvis I vil flytte det her område, som I siger, og hvis I vil basere jer på viden og fakta – så kræver det, at vi kan levere det – og det forudsætter altså, at man sætter midler af til indsamling af disse fakta."	"NO QUESTION"	NA	.	-1	-1	17800	22811	17	1	1
P44	29	False	experiment	"Vi KAN ikke gøre det selv!!"	"NO QUESTION"	NA	.	-1	-1	1798	22811	18	1	1
P44	30	False	experiment	"Det andet er, at I skal lytte, når vi taler med jer. Hør på og anerkend, hvilke problematikker og udfordringer vi lægger frem for jer – og stol på, at vi nok har ret, når vi påpeger dem. Undlad at negligere eller bagatellisere ting, der ikke influerer jer selv personligt."	"NO QUESTION"	NA	.	-1	-1	17739	22811	19	1	1
P44	31	False	experiment	"Tag som udgangspunkt, at vi ved, hvad vi taler om, og at når vi kommer med en problematik – så er det en, som bør løses – gennem politisk vilje og med politisk mod. Det er budskabet fra i dag! Støt os! Lyt til os! Brug os! Sammen kan vi skabe en bedre verden for LGBTQI-personer overalt. Og en sådan verden er en bedre verden for hele menneskeheden!"	"NO QUESTION"	NA	.	-1	-1	17323	22811	20	1	1
P44	32	False	experiment	"Tak for ordet, og tak til jer alle, fordi I kom i dag."	"NO QUESTION"	NA	.	-1	-1	1918	22811	21	1	1
P44	33	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	2326	26682	-1	1	1
P44	34	False	experiment	"Kære studenter\nEt stort tillykke med jeres eksamen. I sidder nu her, som så mange før jer har gjort. I har med hårdt slid taget jeres studentereksamen, proppet jeres hoveder med viden og nu fortjener I at blive fejret. Nogle af jer ser måske også lidt trætte ud, men det skyldes måske ikke kun det hårde, faglige arbejde."	"NO QUESTION"	NA	.	-1	-1	16573	26682	0	1	1
P44	35	False	experiment	"I har været igennem 12-13 års skolegang hvor det meste har været lagt til rette for jer. Nu skal I til at bruge jeres viden, i første omgang til at vælge hvilken retning jeres tilværelse skal tage. For de fleste af jer er det nok første gang nogensinde, at der ikke er et oplagt valg for hvad I skal efter sommerferien."	"NO QUESTION"	NA	.	-1	-1	15465	26682	1	1	1
P44	36	False	experiment	"I bliver presset af ungdomsarbejdsløshed og Folketinget presser jer med fx SU-reform til at gå hurtigt i gang med videregående studier. Jeg håber, I føler, at vi har klædt jer godt på i løbet af jeres tre år på VK, så I har den viden og de kompetencer, der kræves for at træffe en god beslutning for jeres videre færd."	"NO QUESTION"	NA	.	-1	-1	14457	26682	2	1	1
P44	37	False	experiment	"Men viden - hvad er det egentlig, hvad vil det sige at vide noget og kunne noget her i 2013? Jeres bedsteforældres generation skulle lære kongerækken udenad, remser med Europas floder og byer, ja sågar salmevers. Jeg ved ikke hvor stærke I er i kongerækken – I er næppe blevet hørt i det, men for jer er viden noget andet. I lærer mindre udenad og det skyldes nok først og fremmest, at I er meget bevidste om, hvor let I har ved at slå faktuel viden op. Man kan let føle, at man ved alt, hvad internettet ved. Bare man har en smartphone, iPad eller computer, så kan man slå det op."	"NO QUESTION"	NA	.	-1	-1	34489	26682	3	1	1
P44	38	False	experiment	"De fleste af jer kender den situation, at læreren har stillet et spørgsmål. I selv eller en af kammeraterne har hurtigt googlet det og har fundet svaret, rakt hånden op og har svaret korrekt på lærerens spørgsmål. Man kan betragte den situation på flere måder: Snød I læreren? eller snød I jer selv? Eller var det i virkeligheden en rigtig fornuftig måde at løse opgaven på? "	"NO QUESTION"	NA	.	-1	-1	17907	26682	4	1	1
P44	39	False	experiment	"Professor i psykologi ved Harvard University Daniel M. Wegner har skrevet en artikel med titlen 'Don’t fear the cybermind'. Hans siger altså, at vi ikke skal frygte det han kalder Cybermind. Han anbefaler, at vi accepterer internettet som en hukommelsesudvidelse og forstår, at grænsen mellem vores egen bevidsthed og internettet bliver mere og mere flydende."	"NO QUESTION"	NA	.	-1	-1	21072	26682	5	1	1
P44	40	False	experiment	"I virkeligheden er den måde at arbejde på karakteristisk for mennesket også uafhængigt af internettet. Vi mennesker lever sammen i grupper og netværk, hvor vi støtter hinanden med vores forskellige kompetencer eksempelvis vores forskellige viden. Nogen af jer kender måske den situation hjemmefra, at hvis man skal vide noget om familiens fødselsdage så går man til et familiemedlem, skal man vide noget om bilen så er det et andet familiemedlem man går til. Der er ikke én person i gruppen som ved det hele, men tilsammen ved de rigtig meget.  "	"NO QUESTION"	NA	.	-1	-1	24165	26682	6	1	1
P44	41	False	experiment	"På den måde er internettet blot en teknisk udvidelse af den måde at samarbejde og videndele på. Vi er alle blevet en del af et stort cybermind. Så længe vi er forbundet til vores maskiner gennem snak og tastetryk, kan vi alle være en del af det største og smarteste sind nogensinde. Det er kun, når vi er fanget i et øjeblik uden vores net-forbindelse, at vi vender tilbage til vores egen beskedne hukommelse. Og det sker efterhånden sjældnere og sjældnere."	"NO QUESTION"	NA	.	-1	-1	23835	26682	7	1	1
P44	42	False	experiment	"I har lige som den første årgang været igennem en eksamensperiode med adgang til internettet, men dog med en masse restriktioner og begrænsninger: krav om at I ikke måtte kommunikere og dermed heller ikke søge på internettet og så mister internettet jo en stor del af sin værdi. Men man arbejder i øjeblikket på at justere eksamensformerne, så gad vide om ikke man om få år kan benytte internettets muligheder fuldt ud – også til eksamen."	"NO QUESTION"	NA	.	-1	-1	23446	26682	8	1	1
P44	43	False	experiment	"Internettet har eksisteret i hele jeres levetid. De sociale medier såsom Facebook og YouTube har eksisteret siden I var 10-12 år gamle. Det gør jer i den grad til superbrugere og det giver jer en masse muligheder og fordele, men der er et par faldgruber som I bør være opmærksomme på:"	"NO QUESTION"	NA	.	-1	-1	11124	26682	9	1	1
P44	44	False	experiment	"Plagiat. Det er blevet meget let - man finder et eller andet tilsyneladende brugbart på internettet, kopierer og indsætter. Umiddelbart er det positivt. Andres viden bliver brugt og kommer til at indgå som viden hos endnu flere. Det foregår også professionelt, der dukker jævnligt sager op om litterært plagiat eller forskningsmæssigt plagiat."	"NO QUESTION"	NA	.	-1	-1	16452	26682	10	1	1
P44	45	False	experiment	"'Der er mange mennesker, der kommer til et livsresultat ligesom skoledrenge; de snyder ved at skrive facit ud af regnebogen uden selv at have regnet stykket'. Den sætning er plagiat fra min side. Det er ikke mig, der har formuleret det. Æren tilskrives den danske filosof Søren Kierkegaard. Det er i orden at benytte noget som andre har formuleret, når bare man ærligt siger, hvor man har det fra. Kierkegaard påstår her, at mange mennesker finder en vej igennem livet uden selv at have lavet mellemregningerne og dermed uden at have en dybere forståelse."	"NO QUESTION"	NA	.	-1	-1	34530	26682	11	1	1
P44	46	False	experiment	"Jeg vil i forlængelse heraf kommentere en anden mulig faldgrube ved at vende tilbage til noget af det jeg sagde tidligere: hvad var det som jeres bedsteforældre fik ud af at lære så meget udenad? De fik opbygget nogle tankestrukturer som gjorde dem i stand til at forstå, analysere og fortolke diverse input. Hvis de stødte på et årstal, vidste de med det samme en hel masse om samfundet på det pågældende tidspunkt ud fra en viden om hvilken konge som regerede. "	"NO QUESTION"	NA	.	-1	-1	23923	26682	12	1	1
P44	47	False	experiment	"Det er vigtigt for jer, at I fortsat opbygger en base af viden for selvom det er blevet lettere at slå faktuel viden op på internettet, så er det nødvendigt, at I har et skelet at hænge den viden op på. Så hvis I besvarer lærerens spørgsmål ved at slå svaret op på Google, så er det i orden, hvis I selv forstår svaret og kan forholde jer til det, men hvis I blot videregiver det som papegøjer, så fungerer det ikke, og I snyder jer selv. Det gælder ikke kun i gymnasiet og i skoleverdenen, men også i det samfund I skal ud i bagefter."	"NO QUESTION"	NA	.	-1	-1	23526	26682	13	1	1
P44	48	False	experiment	"Jeg citerede for lidt siden Kierkegaard og da det i år er 200 år siden hans fødsel vil jeg dvæle lidt ved ham. Hvad husker vi Kierkegaard for i dag, hvad kan vi bruge ham til? Kierkegaard var optaget af individet. Han opfordrer individet til at træde i karakter blive synlig. Menneske er ikke noget man er, men noget man bliver igennem de valg man træffer."	"NO QUESTION"	NA	.	-1	-1	27821	26682	14	1	1
P44	49	False	experiment	"Kierkegaard har fyldt meget i medierne her i 2013. Eksempelvis har Kulturredaktør på Berlingske Jesper Beinov skrevet følgende: 'Kierkegaards arv handler, for mig at se, om, at det frie valg er det moderne menneskes vilkår samtidig med at man er forpligtet på næsten. Ingen tvinger os i dag til bestemte livsvalg. Vi kan vælge at overtage det nedarvede, det overleverede, eller vi kan vælge at forkaste det. Så længe vi ikke skader andre, men lidenskabeligt og oprigtigt vælger og vedstår os vores valg, er der ingen som anfægter vores ret til dette'"	"Spørgsmål:\nMener taleren at Kierkegaard stadig er aktuel i medierne?"	1	2	17738	0	54463	26682	15	1	1
P44	50	False	experiment	"I står overfor at skulle træffe valg for jeres liv og der er et utal af muligheder: I kan fortsætte med at studere til august, og hvis I gør det, har I alle mange forskellige studier at vælge imellem. Eller I kan holde et eller flere sabbatår for at tjene penge, eller for at tage på højskole, tage ud at rejse. Der er virkelig mange muligheder. Nogle af jer vil nok også opleve, at man ikke altid kan gå den korteste og mest lige vej. Man ved aldrig hvilke muligheder og forhindringer, der dukker op. "	"NO QUESTION"	NA	.	-1	-1	21962	26682	16	1	1
P44	51	False	experiment	"Folketinget presser jer til at gå hurtigt i gang. For nogle af jer vil det være det rigtige valg – for andre kan det være bedre med en pause. Der findes ikke en facitliste med rigtige valg eller forkerte valg. Men jeg tror på værdien af at tage de valg man træffer alvorligt. Hvis ikke man har en plan, så har man ikke noget at afvige fra. Så risikerer man at flyde med strømmen som en korkprop i en bæk."	"Spørgsmål:\nMener taleren at det er positivt hvis studenterne flyder med strømmen?"	2	2	3513	1	22245	26682	17	1	1
P44	52	False	experiment	"Nu har jeg talt om individets frie valg. Frihed er en helt central værdi for os danskere, men en anden lige så vigtig værdi er individualismens modstykke: fællesskab. Og hermed vil jeg forlade Kierkegaard, for når det drejer sig om fællesskab er det ikke Kierkegaard, man skal lytte til."	"NO QUESTION"	NA	.	-1	-1	18891	26682	18	1	1
P44	53	False	experiment	"Jeg har ved samtaler med mange af jer fornemmet hvor meget fællesskabet betyder for jer, både fællesskabet i klassen, på årgangen og på tværs af årgangene – VK-fællesskabet. I har ikke alle haft lige gode vilkår for at deltage i fællesskabet – her tænker jeg specielt på ITX-klassen. "	"NO QUESTION"	NA	.	-1	-1	22183	26682	19	1	1
P44	54	False	experiment	"Vi dimitterer i år den første ITX-klasse. I har dels haft nogle HTX-fag fra Mercantec og nogle STX-fag fra VK og så har i idrætten til fælles. I har været i den helt særlige situation, at I to dage om ugen har været på Mercantec og tre dage om ugen her på VK. Det har selvfølgelig nogle gange gjort det vanskeligt for jer at føle tilhørsforhold både til den ene og den anden skole. Men i dag dimitterer jeg jer herfra og understreger hermed, at I er og altid vil være en del af VK’s årgang 2013."	"NO QUESTION"	NA	.	-1	-1	26084	26682	20	1	1
P44	55	False	experiment	"Og til hele årgangen vil jeg sige, at I har bidraget. Nogle mest i arbejdet på klassen, og andre i det store fællesskab. Det er helt afgørende for at få den nødvendige sammenhængskraft på skolen. Også for samfundet er det vigtigt, at det består af borgere, der er bevidste om deres pligter og moralske ansvar. Den danske filosof og læge \nKlemens Kappel har sagt:"	"NO QUESTION"	NA	.	-1	-1	36935	26682	21	1	1
P44	56	False	experiment	"Vi er villige til at handle moralsk (også når det ikke umiddelbart gavner os selv), men kun så længe vi kan konstatere, at andre også gør det. Hvis man ser, at andre ikke yder deres til et moralsk projekt, så mister man selv sin motivation til at yde sit."	"NO QUESTION"	NA	.	-1	-1	22500	26682	22	1	1
P44	57	False	experiment	"For at bevare et samfund, som vi alle ønsker at leve i, er den enkelte således nødt til at handle moralsk og yde sit til fællesskabet, ellers falder fællesskabet fra hinanden og sammenhængskraften forsvinder. Det gælder både i det nære og det lidt fjernere. Så lad være med at snyde i skat og tilran jer ikke fordele, I ikke er berettiget til. Gør ikke på jeres arbejdsplads kun det, I skal. Gør også det, der er nødvendigt og engagér jer."	"Spørgsmål:\nOpfordrer taleren tilhørerne til at handle mere egennyttigt?"	2	2	5096	1	28369	26682	23	1	1
P44	58	False	experiment	"I har som enkeltindivider og som årgang formået at engagere jer. fx via Senatet, med musicalen Tusindårsfornemmelser, Dansk Røde Kors indsamling, Novus, Radio WadUp, morgensamlinger, café, Minerva etc. På den måde har I bidraget positivt til fællesskabet her på skolen. Fællesskaberne begynder med familie og venner, går via arbejdspladsen og lokalsamfundet til hele Danmark for til sidst at ende med hele verden. Hvis synsvinklen kun er ens egen snævre, får vi en verden, som de fleste vil have det dårligt i. Det er dog vigtigt at begynde med det nære. Magter man ikke det, kan man heller ikke frelse verden."	"Spørgsmål:\nHar skolens elever opført Tusindårsfornemmelser?"	1	1	5018	1	42895	26682	24	1	1
P44	59	False	experiment	"Jeg har givet jer nogle gode råd: Først det ret konkrete at udnytte de fordele som jeres generation har, for brug af det som Daniel M. Wegner kalder cybermind.\nMen gør det kritisk og med høj moral. Det er fint at benytte internettets muligheder til netværksdannelse og videndeling, men I skal sørge for konstant at udvide jeres eget skelet af viden, ellers risikerer I, at det bliver plagiat og papegøjesnak."	"NO QUESTION"	NA	.	-1	-1	25281	26682	25	1	1
P44	60	False	experiment	"Stå ved de valg I træffer, men ikke på en dumstædig måde. Forudsætninger kan ændre sig og man kan i nogle tilfælde være nødt til at træffe nye valg. Tænk i fællesskaber og engagér jer."	"NO QUESTION"	NA	.	-1	-1	11850	26682	26	1	1
P44	61	False	experiment	"Den engelske forfatter Oscar Wilde sagde: 'Det eneste man kan gøre med gode råd, er at give dem videre. Selv har man aldrig nytte af dem'. Jeg har valgt at give jer nogle stykker. Jeg håber, I vil tage det positivt. Det er et udtryk for oprigtig interesse fra min side. Jeg vil ønske jer alt mulig held og lykke på jeres fremtidige færd og sige til jer, at I altid er velkomne på Viborg Katedralskole."	"NO QUESTION"	NA	.	-1	-1	33924	26682	27	1	1
P44	62	False	experiment	"Med disse ord dimitterer jeg jer som studenter fra VK 2013."	"NO QUESTION"	NA	.	-1	-1	1961	26682	28	1	1
P44	63	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	1841	18473	-1	3	3
P44	64	False	experiment	"Goddag alle sammen. Mit navn er Frederik Sandby. Jeg er studerende ved kandidatuddannelsen i Klimaforandringer ved Københavns Universitet og er medstifter af Den Grønne Studenterbevægelse. I har måske hørt om os, ja, det er blandt andre os, som stædigt og utålmodigt går sammen i regn og slud til klimastrejkerne og mange af os, som arrangerer Folkets Klimamarch for at kræve øjeblikkelig klimahandling og en verden uden total klimakollaps."	"NO QUESTION"	NA	.	-1	-1	25714	18473	0	3	3
P44	65	False	experiment	"I dag er jeg her jo for at tale om de 17 verdensmål, og det er vel meget passende, for som Katherine Richardson siger, så er den mest effektive måde at løse klimakrisen på samtidig at opfylde de 17. verdensmål."	"Spørgsmål:\nEr der 19 FN verdensmål?"	2	2	1852	1	15977	18473	1	3	3
P44	66	False	experiment	"De 17 verdensmål er en vision om en bæredygtig verden, men på mange måder er de 17 verdensmål for mange unge blevet synonym med politikere, som siger én ting, og gør en anden. Så når vi i dag er samlet for at tale om, hvordan vi kan engagere de mange frem for de få, så har vi først en grundlæggende opgave foran os. Vi har til opgave at sørge for, at vi få selv tror på de 17 verdensmål. For gør vi egentlig det?"	"NO QUESTION"	NA	.	-1	-1	29720	18473	2	3	3
P44	67	False	experiment	"De 17 verdensmål handler om en verden i mere harmoni end i dag, men på en række af verdensmålene, nemlig de, som omhandler vores natur og klima, fejler vi igen og igen."	"Spørgsmål:\nMener taleren at vi klarer os godt i forhold til alle de 17 verdensmål?"	2	2	2043	1	11665	18473	3	3	3
P44	68	False	experiment	"Så er det da klart, at vi unge bliver desillusionerede, fordi samtidig med at vi kan se, at det går den forkerte vej, ser vi samtidig at danske og udenlandske forskere siger, at Danmark er et af de lande i verden, som bidrager allermest til menneskeskabte klimaforandringer pga. vores massive klimaaftryk. Derfor bliver de 17 verdensmål udvandede, og derfor går tusindvis af unge i Danmark og millioner af unge verden over fredag efter fredag sammen i klimastrejkerne."	"Spørgsmål:\nForegår klimastrejkerne om tirsdagene?"	2	2	1715	1	20427	18473	4	3	3
P44	69	False	experiment	"Hvis vi ønsker, at verdensmålene skal forankres i befolkningen, så skal der først og fremmest ærlighed og ansvarlighed tilbage i Folketinget, ærlighed i at fortælle situationens alvor og ansvarlighed i at behandle det, for hvad det er: nemlig en eksistentiel krise."	"NO QUESTION"	NA	.	-1	-1	20399	18473	5	3	3
P44	70	False	experiment	"Men bliver dette gjort? Mener I, at regeringens finansudspil afspejler en verden, der bevæger sig imod et økologisk kollaps og samfundskollaps? Kan man gå ind for de 17 verdensmål og fortsat give tilladelser til at udvinde mere og mere olie i Nordsøen? Det 13. verdensmål lyder: Vi skal handle hurtigt for at bekæmpe klimaforandringer og deres konsekvenser."	"NO QUESTION"	NA	.	-1	-1	17967	18473	6	3	3
P44	71	False	experiment	"Men alligevel får regeringen det til at lyde som om, at en 70% reduktion i danske, nationale drivhusgasser i 2030 målt i forhold til 1990 er en næsten uoverkommelig opgave, selvom det kun er et skridt på vejen til at opnå klimaretfærdighed og opfylde de 17 verdensmål."	"Spørgsmål:\nMener taleren at en 70% reduktion af danske nationale drivhusgasser i 2030 målt i forhold til 1990 er tilstrækkeligt for at opnå klimaretfærdighed?"	2	1	6888	0	27724	18473	7	3	3
P44	72	False	experiment	"For hvis vi omsætter reduktionsmålet til den procentmæssige reduktion i det totale danske klimaaftryk, altså medregnet forbrugsopgjorte udledninger, så er det kun en 25% reduktion i 2030 målt i forhold til i dag. Synes I, det er ambitiøst?"	"NO QUESTION"	NA	.	-1	-1	10552	18473	8	3	3
