Session_Name_	Trial_Index_	Trial_Recycled_	condition	text	question	expected_key	QUESTION_KEY_PRESSED	QUESTION_RT	QUESTION_ACCURACY	SENTENCE_RT	speechid	paragraphid	counterbalance	LAST_COUNTERBALANCE
P36	11	False	experiment	"Goddag alle sammen. Mit navn er Frederik Sandby. Jeg er studerende ved kandidatuddannelsen i Klimaforandringer ved Københavns Universitet og er medstifter af Den Grønne Studenterbevægelse. I har måske hørt om os, ja, det er blandt andre os, som stædigt og utålmodigt går sammen i regn og slud til klimastrejkerne og mange af os, som arrangerer Folkets Klimamarch for at kræve øjeblikkelig klimahandling og en verden uden total klimakollaps."	"NO QUESTION"	NA	.	-1	-1	115430	18473	0	3	3
P36	12	False	experiment	"I dag er jeg her jo for at tale om de 17 verdensmål, og det er vel meget passende, for som Katherine Richardson siger, så er den mest effektive måde at løse klimakrisen på samtidig at opfylde de 17. verdensmål."	"Spørgsmål:\nEr der 19 FN verdensmål?"	2	1	20587	0	57003	18473	1	3	3
P36	13	False	experiment	"De 17 verdensmål er en vision om en bæredygtig verden, men på mange måder er de 17 verdensmål for mange unge blevet synonym med politikere, som siger én ting, og gør en anden. Så når vi i dag er samlet for at tale om, hvordan vi kan engagere de mange frem for de få, så har vi først en grundlæggende opgave foran os. Vi har til opgave at sørge for, at vi få selv tror på de 17 verdensmål. For gør vi egentlig det?"	"NO QUESTION"	NA	.	-1	-1	84335	18473	2	3	3
P36	14	False	experiment	"De 17 verdensmål handler om en verden i mere harmoni end i dag, men på en række af verdensmålene, nemlig de, som omhandler vores natur og klima, fejler vi igen og igen."	"Spørgsmål:\nMener taleren at vi klarer os godt i forhold til alle de 17 verdensmål?"	2	2	11375	1	23103	18473	3	3	3
P36	15	False	experiment	"Så er det da klart, at vi unge bliver desillusionerede, fordi samtidig med at vi kan se, at det går den forkerte vej, ser vi samtidig at danske og udenlandske forskere siger, at Danmark er et af de lande i verden, som bidrager allermest til menneskeskabte klimaforandringer pga. vores massive klimaaftryk. Derfor bliver de 17 verdensmål udvandede, og derfor går tusindvis af unge i Danmark og millioner af unge verden over fredag efter fredag sammen i klimastrejkerne."	"Spørgsmål:\nForegår klimastrejkerne om tirsdagene?"	2	1	13652	0	101808	18473	4	3	3
P36	16	False	experiment	"Hvis vi ønsker, at verdensmålene skal forankres i befolkningen, så skal der først og fremmest ærlighed og ansvarlighed tilbage i Folketinget, ærlighed i at fortælle situationens alvor og ansvarlighed i at behandle det, for hvad det er: nemlig en eksistentiel krise."	"NO QUESTION"	NA	.	-1	-1	62196	18473	5	3	3
P36	17	False	experiment	"Men bliver dette gjort? Mener I, at regeringens finansudspil afspejler en verden, der bevæger sig imod et økologisk kollaps og samfundskollaps? Kan man gå ind for de 17 verdensmål og fortsat give tilladelser til at udvinde mere og mere olie i Nordsøen? Det 13. verdensmål lyder: Vi skal handle hurtigt for at bekæmpe klimaforandringer og deres konsekvenser."	"NO QUESTION"	NA	.	-1	-1	75071	18473	6	3	3
P36	18	False	experiment	"Men alligevel får regeringen det til at lyde som om, at en 70% reduktion i danske, nationale drivhusgasser i 2030 målt i forhold til 1990 er en næsten uoverkommelig opgave, selvom det kun er et skridt på vejen til at opnå klimaretfærdighed og opfylde de 17 verdensmål."	"Spørgsmål:\nMener taleren at en 70% reduktion af danske nationale drivhusgasser i 2030 målt i forhold til 1990 er tilstrækkeligt for at opnå klimaretfærdighed?"	2	2	16633	1	48249	18473	7	3	3
P36	19	False	experiment	"For hvis vi omsætter reduktionsmålet til den procentmæssige reduktion i det totale danske klimaaftryk, altså medregnet forbrugsopgjorte udledninger, så er det kun en 25% reduktion i 2030 målt i forhold til i dag. Synes I, det er ambitiøst?"	"NO QUESTION"	NA	.	-1	-1	49827	18473	8	3	3
P36	20	False	experiment	"Så sent som i tirsdags stod statsministeren og forsikrede os om, at regeringen vil handle for at opfylde det 13. verdensmål og bekæmpe klimakrisen. Men der er på nuværende tidspunkt absolut ingenting, som peger på, at vi tidsnok ser fundamentale samfundsforandringer. Til det er der brug for en helt ny form for politisk mod og vilje. Vi unge ønsker, at den viden, som udvikles på universiteterne også anvendes i samfundet. Vi ønsker et samfund, som er mere baseret på fakta, mod og visioner."	"NO QUESTION"	NA	.	-1	-1	110901	18473	9	3	3
P36	21	False	experiment	"Selvom der allerede eksisterer bunkevis af forskning, som politiske ledere og beslutningstagere burde tage udgangspunkt i, så ønsker vi unge at se mere forskning, der søger at realisere globale mål for social og miljømæssig bæredygtighed. Og udover at bidrage til den internationale forskning skal disse resultater hurtigt omsættes til formidling, samarbejde og handling i dansk politik og bred offentlighed."	"NO QUESTION"	NA	.	-1	-1	69859	18473	10	3	3
P36	22	False	experiment	"For der er behov for, at universiteterne målrettet arbejder med de 17 verdensmål som rettesnor, og at universiteterne får en stærkere rolle som den primære institution til at istandgøre fremtidens generationer til det 21. århundredes udfordringer."	"NO QUESTION"	NA	.	-1	-1	29774	18473	11	3	3
P36	23	False	experiment	"Vi har brug for at få alle fagligheder i spil, da det i høj grad er gennem tværfaglige løsninger, at vi skal håndtere de 17 verdensmål. Vi skal have igangsat processer for, hvordan de enkelte fagområder kan arbejde med og bidrage til at forhindre klimaforandringerne og løse den økologiske krise. Centralt er det, at der også skal undervises i økonomiske teorier, hvor klodens planetære grænser indtænkes i det økonomiske system."	"NO QUESTION"	NA	.	-1	-1	71497	18473	12	3	3
P36	24	False	experiment	"For et af vores største problemer er, at det økonomiske system, som vores fantastiske velfærdsstat, som visionære danskere har skabt i det 20. århundrede, er baseret på et stort forbrug af fossile brændsler og en generel overudnyttelse af jordens naturressourcer."	"NO QUESTION"	NA	.	-1	-1	53253	18473	13	3	3
P36	25	False	experiment	"I det 21. århundrede er det modige politikeres opgave at redefinere velfærdsstaten på en måde, hvor velfærd og et lavt klimaaftryk går hånd i hånd. Det lykkes kun, hvis vi tager ansvar for alle de danske udledninger - også dem, vi har outsourcet til udlandet."	"NO QUESTION"	NA	.	-1	-1	40535	18473	14	3	3
P36	26	False	experiment	"Hvis vi vil engagere de mange frem for de få i 17 verdensmål, så skal vi sørge for at vise, at de 17. verdensmål bliver taget seriøst. For verdensmålene er et smukt rammeværk for en bæredygtig verden for alle mennesker på planeten og en nødvendighed for fremtidens velfærd, stabilitet og lykke."	"NO QUESTION"	NA	.	-1	-1	43005	18473	15	3	3
P36	27	False	experiment	"Engagement - Samarbejde - Forandring"	"NO QUESTION"	NA	.	-1	-1	2938	18473	16	3	3
P36	28	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	14909	11171	-1	3	3
P36	29	False	experiment	"Kære Alle\nMit navn er Andrea Rygg Karberg, og jeg startede 1. juni som ny direktør for Nivaagaards Malerisamling. Mine første 23 dage har været forrygende travle, skægge og glade. Jeg har set frem til at opleve også denne her smukke Nivaagaard-tradition, og jeg blev meget beæret, da jeg blev bedt om at holde årets båltale. En båltale er jo sådan en slags frit emne, så jeg har haft mange forskellige ideer – og jeg er endt med at ville tale om en række H’er: Sankt Hans – hedenskab – hekse – og Holger Drachmann."	"NO QUESTION"	NA	.	-1	-1	90278	11171	0	3	3
P36	30	False	experiment	"Det er faktisk i morgen, 24. juni, der altid har heddet sankthansdag – og aftenen inden er så sankthansaften – og denne Hans er det danske navn for Johannes Døberen, ham vi kan se i mange værker herinde i samlingen! Han var jo lidt af en dommedagsprædikant, der også banede vejen for profetens komme og døbte Jesus. Hans mor var i familie med Jomfru Maria, og når madonna af og til ses afbildet med to drengebørn, er den ene altid Jesusbarnet og den anden Johannes Døberen, der altså var netop et halvt år ældre end Jesus."	"NO QUESTION"	NA	.	-1	-1	103334	11171	1	3	3
P36	31	False	experiment	"Danskernes sankthansbål og sankthanstraditioner har for mig at se intet med Johannes Døberen at gøre. Det er gamle hedenske traditioner, der er overført til den kristne tid og har fået nye navne. Vi fejrer i dag, at vi sådan ca. har årets længste dag og årets korteste nat – ligesom vi har lagt Jesu fødselsdag ca. på den dag, hvor man altid har markeret årets korteste dag og længste nat. "	"NO QUESTION"	NA	.	-1	-1	63759	11171	2	3	3
P36	32	False	experiment	"Så selv om det ikke er til at holde ud at tænke på, handler dagen i dag om, at nu går vi mod mørkere tider!! Og det er jo fornuftigt at udskyde det længst muligt ved blandt andet at tænde et stort bål og nyde ildens lys som en hyldest til den livgivende sol, vi elsker og tit savner. I alle de såkaldt primitive religioner er solen den stærkeste guddom, og festen i dag er i sin grundvold herligt hedensk."	"NO QUESTION"	NA	.	-1	-1	87394	11171	3	3	3
P36	33	False	experiment	"Så er der det med heksene. Vi har i dag her på bålet en sjældent flot en af slagsen, som er lavet af de lokale spejder-juniorer, 'De Vilde Svaner', som jeg gerne vil sige en stor tak til. Jeg vil også gerne sige tak til en af vores mange fantastiske frivillige, John, som, når jeg er færdig, vil tænde bålet. "	"Spørgsmål:\nHar spejderne 'De Vilde Svaner' lavet heksen på bålet?"	1	2	8707	0	48107	11171	4	3	3
P36	34	False	experiment	"Jeg ved ikke, hvad Nivaagaards Malerisamling skulle gøre uden jeres mange talenter og store engagement, det er helt vidunderligt, at der er så mange, der gerne vil yde noget ekstra i en god sags tjeneste, som eksempelvis en kunstsamling i verdensklasse, der er givet i gave til os alle. Generøsitet er et nøgleord for Nivaagaards Malerisamling.
"	"NO QUESTION"	NA	.	-1	-1	50193	11171	5	3	3
P36	35	False	experiment	"Tilbage til H’erne og heksene. De kloge koner med kendskab til magi. Deres urgamle ritualer blev forbudt med kristendommen, de blev gjort til noget uhyggeligt i folkeeventyrene, hvor de vil spise Hans og Grethe, og det er først på det seneste med Harry Potter bøgerne, at de er blevet populære igen. Heksebrændingerne er et meget mørkt kapitel i historien."	"NO QUESTION"	NA	.	-1	-1	66707	11171	6	3	3
P36	36	False	experiment	"I Danmark intensiveredes heksejagten under Kong Christian IV, renæssancekongen, i den tid, vi også har mange billeder fra her i samlingen. Vi kender ham som en kunstnerisk sjæl og en stor bygherre – og så var han helt vild med kvinder. Han var en mægtig herre, men tit tog kvinderne magten over ham, de ødelagde hans koncentrationsevne – han blev kulret og tænkte sandsynligvis, at det aldrig kunne være hans egen skyld, men at kvindfolk simpelthen havde en særlig evne til at forhekse de stakkels mænd."	"NO QUESTION"	NA	.	-1	-1	101793	11171	7	3	3
P36	37	False	experiment	"Der findes mange nedskrevne retssager fra den tid, og det er frygteligt at tænke på, hvis man ikke selv i dag tror på hekse, hvad det er for faktorer, der har gjort visse kvinder til udstødte syndebukke og ofre for beskyldninger om at være hekse. Det har tit været de klogeste og smukkeste kvinder, som nogle var jaloux på, eller de svageste og fattigste, som var nemme at træde på. De benægtede alle til at starte med, men efter en passende mængde tortur indrømmede de deres heksekunster, som vi nok alle ville gøre."	"NO QUESTION"	NA	.	-1	-1	80584	11171	8	3	3
