Session_Name_	Trial_Index_	Trial_Recycled_	condition	text	question	expected_key	QUESTION_KEY_PRESSED	QUESTION_RT	QUESTION_ACCURACY	SENTENCE_RT	speechid	paragraphid	counterbalance	LAST_COUNTERBALANCE
P58	23	False	experiment	"Nogle af jer har siddet i morgensamlingsudvalget og har gang på gang brugt en aften eller en søndag eftermiddag på at forberede morgensamling for resten af skolen. Nogle af jer har arrangeret velgørenhedsløb for de danske hospitalsklovne, en gruppe har arrangeret galla her i skolegården og meget, meget andet. Et af de sidste aftryk, I har sat på skolen, var en flot 3.g-underholdning på jeres sidste skoledag. Det var en god og sjov afslutning på jeres tre år. I har på mange forskellige måder sat jeres præg på skolen. "	"Spørgsmål:\nRefererer taleren til at eleverne har arrangeret fredagsbar?"	2	1	4573	0	35218	26670	12	2	2
P58	24	False	experiment	"Jeg vil sige jer rigtig mange tak for jeres bidrag. Det er dem, der gør Katedralskolen til et helt særligt sted at være."	"NO QUESTION"	NA	.	-1	-1	7332	26670	13	2	2
P58	25	False	experiment	"I forhold til at bruge den personlige frihed til at vælge livsstil og retning, er der rigtig mange valg at træffe: Hvor og hvordan skal I bo? Alene eller sammen med andre? Og hvis det er sammen med andre, er det så at blive hjemme ved forældrene lidt endnu eller flytte sammen med venner eller en eventuel partner? Og hvor skal det være? I Viborg eller en af de store studiebyer – eller i udlandet? "	"NO QUESTION"	NA	.	-1	-1	23815	26670	14	2	2
P58	26	False	experiment	"Hvad skal I bruge tiden på både på kort sigt og længere sigt? Skal man vælge et sabbatår og ud at tjene penge? Eller et sabbatår og ud at rejse? Eller gå i gang med uddannelsen med det samme? Ja det lyder jo overvældende med de alle de spørgsmål, men jeg vil bevæge mig ud på dybt vand og give mit bud på et svar lige om lidt, men inden da vil jeg komme ind på et par punkter mere vedrørende det gode liv – det lykkelige liv."	"NO QUESTION"	NA	.	-1	-1	27786	26670	15	2	2
P58	27	False	experiment	"Et andet vigtigt punkt i forhold til den langvarige lykke er sociale relationer og det at have tillid til hinanden. I mange tilfælde er vi afhængige af hinanden og afhængige af personer vi ikke kender. Christian Bjørnskov siger: 'Tillid og ærlighed belønnes med tillid og ærlighed. Jo længere tilliden strækker sig til andre mennesker desto mere beskyttet er vi mod mange af de bekymringer, som ellers kunne belaste os ..."	"NO QUESTION"	NA	.	-1	-1	22341	26670	16	2	2
P58	28	False	experiment	"Den helt store konklusion er, at andre mennesker er den vigtigste kilde til vores lykke'. Altså vores familie, vores venner, den rigtige partner, et godt netværk og det at indgå i et fællesskab."	"NO QUESTION"	NA	.	-1	-1	11169	26670	17	2	2
P58	29	False	experiment	"De sidste tre år har en væsentlig del af jeres sociale liv foregået på Viborg Katedralskole både i og udenfor timerne, I har været en del af VK-fællesskabet. For mig personligt har det været en fornøjelse at følge jer på sidelinjen og opleve den gode stemning fx til lektiecafe på biblioteket eller ved et gruppearbejde på balustraden eller i skolegården til aftensmad på kollegiet eller til cafe i Kentauerhaven. Det er nogle af de gode minder om jeres årgang, som jeg vil tage med mig. "	"NO QUESTION"	NA	.	-1	-1	27190	26670	18	2	2
P58	30	False	experiment	"Hvis enkelte af jer skulle blive en smule vemodige ved tanken om at det er slut med VK-fællesskabet og at der er nogle af kammeraterne som I måske aldrig ser igen, så vil jeg med Dr. Seuss’ ord sige: 'Græd ikke fordi det er slut, smil fordi det er sket'. Jeg håber og tror, at I har skabt netværk her på skolen, nogen som bliver ved med at være en del af jeres bekendtskabskreds og nogen I altid vil kunne trække på, så I kan tage en del af VK-ånden og VK-fællesskabet med jer."	"NO QUESTION"	NA	.	-1	-1	28012	26670	19	2	2
P58	31	False	experiment	"Det sidste punkt jeg vil nævne i forhold til den langvarige lykke, er uddannelse, arbejde og karriere. Nu står I ganske vist overfor en velfortjent sommerferie, så lige nu er det sikkert vanskeligt at se arbejde og uddannelse som en vej til det gode liv. I den netop overståede læseferie har det været skolen, som har forhindret jer i det gode liv, men vi glæder os jo netop til ferierne fordi de er afbræk fra hverdagen – vi føler, at vi har gjort os fortjent til dem. Arbejde og studier giver identitet og en følelse af at man bidrager til fællesskabet og til samfundet."	"NO QUESTION"	NA	.	-1	-1	31844	26670	20	2	2
P58	32	False	experiment	"Det giver en følelse af at man hører til og at man har betydning. Tænk bare på en undervisningssituation. Den gode time opstår netop når alle er med og deltager. Eller gruppearbejdet, der ikke fungerer, hvis nogen af gruppemedlemmerne bliver hjemme – særligt ikke hvis det er ham eller hende der har notaterne."	"NO QUESTION"	NA	.	-1	-1	19299	26670	21	2	2
P58	33	False	experiment	"Nu får I dagens sidste citat af Christian Bjørnskov. Han siger det på følgende måde: 'Hvis du vil være lykkelig, skal du arbejde med det, du er bedst til – og har mest lyst til ... Valg af uddannelse og karriere er vigtige beslutninger, som kræver omtanke og fordybelse ... Det kræver, at du mærker efter, hvad der vil gøre dig lykkelig ... Hvis du har brug for tid til at finde dig selv og til at tænke over, hvad du gerne vil, er den tid rigtig godt givet ud'."	"NO QUESTION"	NA	.	-1	-1	26885	26670	22	2	2
P58	34	False	experiment	"Mange slår i disse år på tromme for, at alle unge skal vælge uddannelse hurtigst muligt og gennemføre på kortest mulig tid. For nogle af jer er det et godt råd, fordi nogle af jer ved allerede, hvad I vil læse og har planlagt at starte efter sommerferien – og det er fint. Men der er også mange af jer som ikke har besluttet jer endnu eller som af andre grunde har behov for sabbatår. "	"NO QUESTION"	NA	.	-1	-1	20276	26670	23	2	2
P58	35	False	experiment	"Det er der ikke noget galt med. Man kan foretage sig mange fornuftige ting i et eller flere sabbatår: man kan lære meget af at rejse eller være på højskole og meget andet, men også more sig og mærke livet væk fra lektier, afleveringer og eksaminer. For de af jer, der har brug for tid til at finde jer selv og til at tænke over, hvad I gerne vil, er den tid rigtig godt givet ud, bare I sørger for at få jer en uddannelse, når I er rede til det."	"Spørgsmål:\nMener taleren at der kan komme noget godt ud af at tage et sabbatår?"	1	1	5524	1	25069	26670	24	2	2
P58	36	False	experiment	"Nogle gange kan den personlige frihed og det faktum, at man selv skal vælge sin egen vej, også føles som en belastning. Man kan føle, at man så også står alene med ansvaret. Det vil jeg gerne forsøge at bløde lidt op på. Jeg lovede tidligere i min tale, at jeg ville give mit bud på hvad I fremadrettet skal bruge tiden på – det punkt er jeg kommet til nu. Ikke overraskende er mit svar, at det findes der ikke kun ét svar på. Der ikke kun én lykkelig vej til dét gode liv."	"NO QUESTION"	NA	.	-1	-1	29469	26670	25	2	2
P58	37	False	experiment	"For de fleste af os findes der mange veje og mange forskellige mulige versioner af det gode liv. Et kinesiske ordsprog siger: 'Lykke er ikke en destination, men en måde at rejse på' og vær opmærksom på 'at lykken aldrig bliver mindre af at blive delt'."	"NO QUESTION"	NA	.	-1	-1	11446	26670	26	2	2
P58	38	False	experiment	"For det drejer sig for hver enkelt af jer om at vælge én af flere mulige veje. Hav tillid til jer selv og til hinanden og brug jeres netværk. Påvirk vejen mens I rejser, så bliver det til jeres gode liv. Jeg vil ønske jer rigtig god rejse."	"Spørgsmål:\nOpfordrer taleren studenterne til at bruge deres netværk?"	1	1	7809	1	13928	26670	27	2	2
P58	39	False	experiment	"Med disse ord dimitterer jeg jer som studenter fra VK 2016."	"NO QUESTION"	NA	.	-1	-1	4493	26670	28	2	2
P58	40	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	2385	12063	-1	2	2
P58	41	False	experiment	"Lys, der varer ved. Bål, der slår gnister. Glade stemmer, der blander sig med hinanden. Studenterhuer, der viser sig overalt i gadebilledet. Sommerferie, der står for døren. Fællessang, der luner. En kold øl."	"NO QUESTION"	NA	.	-1	-1	14216	12063	0	2	2
P58	42	False	experiment	"'Vi elsker vort land, men ved midsommer mest'."	"NO QUESTION"	NA	.	-1	-1	5336	12063	1	2	2
P58	43	False	experiment	"Uanset hvilken melodi, man synger på, hvilket næb man synger med, eller hvilken hue, man har på til anledningen, så er midsommer og sankthans bare indbegrebet af Danmark."	"NO QUESTION"	NA	.	-1	-1	9423	12063	2	2	2
P58	44	False	experiment	"Til sankthans er 'sommerens hjerter så varme, så glade'. Her 'går ungdom til dans'. Og det hele passer derfor også så fortrinligt til en fest som den, vi har her i aften tæt ved Domus Felix, et hus, hvis navn er latin og betyder noget med glædens hus, det glade hus, med plads til fornøjelse."	"NO QUESTION"	NA	.	-1	-1	23199	12063	3	2	2
P58	45	False	experiment	"Vi har heldigvis så meget at være glade for i Danmark, og også her ved det glade hus i selskab med masser af glade mennesker i Lejre."	"NO QUESTION"	NA	.	-1	-1	8602	12063	4	2	2
P58	46	False	experiment	"Kun finnerne er lykkeligere end danskerne, viser den årlige rapport med titlen 'World Happiness Report', ifølge TV2. Men vi er foran både Norge, Sverige og Canada og flere andre gode lande. Og allernederst er lande som Sydsudan, Yemen og Haiti med ufattelige mængder af dræbte i krig, borgerkrig og naturkatastrofer."	"NO QUESTION"	NA	.	-1	-1	16335	12063	5	2	2
P58	47	False	experiment	"Vi har en fredelig natur, en stærk kultur, et levende demokrati, i Lejre, på Sjælland, i Danmark. Og vi har lige fået lov til at sige vores mening ved to valg i træk. Vi kan mødes frit, tale frit, tænke frit, udvikle os, modtage undervisning, søge lykken for os selv og for vores børn."	"Spørgsmål:\nNævner taleren at der netop har været valg i Danmark?"	1	2	7442	0	18111	12063	6	2	2
P58	48	False	experiment	"Det er lidt anderledes, end hvad den tyske biskop Thietmar af Merseburg skrev om lige i begyndelsen af 1000-tallet efter at have undersøgt forholdene på vore breddegrader. Biskoppens ord lød:"	"Spørgsmål:\nVar biskop Thietmar af Merseburg tysk?"	1	2	4019	0	11630	12063	7	2	2
P58	49	False	experiment	"'Der er i de egne et sted, der hedder Lederun [Lejre], i det distrikt der hedder Selon [Sjælland]; der er kongedømmets hovedstad. Til dette sted kommer alle folk sammen hvert niende år i januar måned, efter den tid, hvor vi fejrer Herrens tilsynekomst (jul), og der ofrer de 99 mænd og lige så mange heste og hunde og haner i stedet for høge. Sikkert og vist mener de, som jeg tidligere har sagt, at disse vil bevare dem for underverdens magter, og at de vil sone de forbrydelser, de har begået mod dem.'"	"NO QUESTION"	NA	.	-1	-1	28085	12063	8	2	2
P58	50	False	experiment	"Det er min gode, gamle kollega fra Københavns Universitet, Morten Warmind, der har oversat den tekst, jeg læste. Og oversættelsen indgår som et slående citat i et nyt forskningsværk, som en ny kollega fra ROMU lige har været med til at udgive. Citatet trækker på godt og ondt Lejres historie meget langt tilbage i tiden."	"NO QUESTION"	NA	.	-1	-1	14806	12063	9	2	2
P58	51	False	experiment	"Arkæolog Tom Christensen, der i årtier har arbejdet i området, har gennem sit arbejde kunnet finde forbindelser endnu længere tilbage og dokumenteret magt og organisation og imponerende bygnings-konstruktioner i det, vi i dag kender som Gl. Lejre, helt tilbage til sen jernalder og tidlig vikingetid. Det var og er et vigtigt sted, som vi i dag holder sankthansfest ved. Smukt. Rigt. Centralt. Betydningsfuldt. Med fædrene gravhøje, der går årtusinder tilbage."	"NO QUESTION"	NA	.	-1	-1	24287	12063	10	2	2
P58	52	False	experiment	"LEJRE betyder hytte eller telt. Det var et centrum i århundrederne før Gorm den Gamle og Harald Blåtand for flere af de historier om Danmark, som vi siden har bygget vores fællesskab op omkring."	"NO QUESTION"	NA	.	-1	-1	15546	12063	11	2	2
P58	53	False	experiment	"Men det er også meget godt, at vi er kommet videre i menneskesyn og normer. Godt nok synger vi, 'hver by har sin heks, og hvert sogn sine trolde', men vi nøjes i dag da heldigvis med at holde hekse og trolde og andet ondskab i skak med glædesblus, med lys, med hjertevarme, med godt humør, med fællesskab, med overskud."	"NO QUESTION"	NA	.	-1	-1	16642	12063	12	2	2
P58	54	False	experiment	"Det er på vore breddegrader for længst slut med den slags gamle ritualer, hvor mennesker måttes i bytte for andre menneskers liv og lykke."	"NO QUESTION"	NA	.	-1	-1	6838	12063	13	2	2
P58	55	False	experiment	"'Vi vil fred her til lands, sankte Hans, sankte Hans!', synger vi. Og freden kan vindes der, hvor hjerterne aldrig bli’r tvivlende kolde."	"NO QUESTION"	NA	.	-1	-1	7149	12063	14	2	2
P58	56	False	experiment	"Når nogle måske i denne sommer har set et F16-fly med Dannebrogs farver på oppe på himlen, så er det derfor heller ikke et signal om krig, men en venlig påmindelse om, at vi i fred og fordragelighed i år kan fejre 800-året for, at Dannebrog blev vores kongeflag og siden nationalflag."	"Spørgsmål:\nEr Dannebrog 900 år gammelt?"	2	2	3575	1	13714	12063	15	2	2
P58	57	False	experiment	"Vi elsker vort land, men ved midsommer mest."	"NO QUESTION"	NA	.	-1	-1	4303	12063	16	2	2
P58	58	False	experiment	"Det var også i højsommeren 1969, altså for 50 år siden, at et menneske første gang satte sine ben på Månen. Og vi fik billeder retur deroppefra, som viste, hvor lille, hvor skrøbelig, hvor overskuelig og hvor smuk, den runde jord tager sig ud – sådan lidt på afstand."	"NO QUESTION"	NA	.	-1	-1	14643	12063	17	2	2
P58	59	False	experiment	"Og det var i sensommeren 1969, at det senere så populære og folkekære band Gasolin’ med Kim Larsen som forsanger blev til. Gasolin’ og Kim Larsen havde masser af succes dengang. Men de vidste også, at om natten, når lyset brænder ud, og alt bliver stille, så er du, så er jeg, ene og alene."	"NO QUESTION"	NA	.	-1	-1	13941	12063	18	2	2
P58	60	False	experiment	"Det er livets kontrast, som fejringen af sankthans med bål og sange og fællesskab også minder os om. Vi tænder lyset, når mørket er ved at falde på. I mørkets skær, ser vi lyset bedst. Det er i kontrast til stilheden, at vi værdsætter al den pludren, snakken og brummen, som er lyden af fællesskab og fest og glæde."	"NO QUESTION"	NA	.	-1	-1	15465	12063	19	2	2
P58	61	False	experiment	"Det er, når vi tænker på, hvor slemt det var engang, eller hvor ulykkeligt livet kan være i andre lande, at vi opdager, hvor lyst, hvor godt, hvor dejligt, vi i grunden selv har det. Det er, når vi ser på jorden ude fra universet, at vi opdager, hvor skrøbelig den er, og hvor meget, vi har brug for at passe på den og på hinanden. Det er efter en lang stribe af hverdage, at det er så helt vidunderligt at kunne holde fest, sankthansfest, midsommerfest, glædesfest, lysfest."	"NO QUESTION"	NA	.	-1	-1	23716	12063	20	2	2
P58	62	False	experiment	"Og lad så hjertevarmen og glædesblussene holde rigtig, rigtig længe i år. Rigtig god sankthans. Og rigtig god sommer."	"NO QUESTION"	NA	.	-1	-1	4646	12063	21	2	2
P58	63	False	experiment	"NY TALE BEGYNDER NU"	"NO QUESTION"	NA	.	-1	-1	2969	22811	-1	1	1
P58	64	False	experiment	"Fru minister, kære allesammen\nTusinde tak for, at I er mødt op i dag for at markere den internationale dag mod homo-, bi- og transfobi! Over hele kloden markeres dagen med tusindvis af arrangementer, som skal sætte fokus på de udfordringer, vi møder som en af de minoriteter i verden, som udsættes for mest forfølgelse og uretfærdighed."	"NO QUESTION"	NA	.	-1	-1	20311	22811	0	1	1
P58	65	False	experiment	"Det er en dag, som maner til sammenhold – sammenhold inden for hele gruppen af LGBTQI osv. Og til sammenhold, uanset hvilken geografisk, etnisk eller religiøs gruppe vi tilhører. Hvis LGBTQI-personer udgjorde en nation, ville vi være klodens tredje mest folkerige. Nu forholder det sig imidlertid sådan, at vi lever spredt over hele kloden – under vidt forskellige forudsætninger for at stå frem, kæmpe og frigøre os fra undertrykkelse. "	"NO QUESTION"	NA	.	-1	-1	26146	22811	1	1	1
P58	66	False	experiment	"Som vores demonstration her i dag meget grafisk illustrerer, så er der endnu 80 lande på jorden, hvor det at leve med en seksualitet eller kønsidentitet, som afviger fra flertallets, er strafbart – fra bøder til dødsstraf."	"NO QUESTION"	NA	.	-1	-1	17986	22811	2	1	1
P58	67	False	experiment	"Det er også derfor, vi står her i dag – for at huske på alle dem, som ikke ville kunne gøre tilsvarende i deres lande – af frygt for alvorlige repressalier – for at give dem stemme – for at huske på dem og for at lægge pres på vore politikere, så de tager LGBTQI-rettigheder op HVER gang, der er lejlighed til at gøre det – og uanset overfor hvem."	"Spørgsmål:\nEr det i alle lande risikofrit at tale højt om LGBTQI-rettigheder?"	2	1	9616	0	18878	22811	3	1	1
P58	68	False	experiment	"Vi skal ikke vige tilbage for at tale uretten midt imod. Og vi skal ikke relativere rettigheder. Om man er født i Kampala, Kathmandu, Cayenne eller København – så har man lige megen ret til at elske og leve i overensstemmelse med sig selv."	"NO QUESTION"	NA	.	-1	-1	14684	22811	4	1	1
P58	69	False	experiment	"Vi skal også bruge dagen til at minde os om, hvad vores eget sammenhold betyder – som LGBTQI-personer i Danmark 2016. Til at minde os om, at hvis vi ikke kæmper for alles ret i hele LGBTQI-familien – så taber vi også kollektivt kampen."	"NO QUESTION"	NA	.	-1	-1	13812	22811	5	1	1
P58	70	False	experiment	"I de sidste måneder har vi som organisationer – bl.a. de 4 organisationer, som står bag dagens demonstration – Sabaah, LGBT Danmark, Amnesty International og Copenhagen Pride – sammen med stærke transaktivister kæmpet den vigtige kamp for, at transpersoner i Danmark – og internationalt – fjernes fra listen over psykiske sygdomme. Alt tyder nu på, at denne kamp bærer frugt, og at det er lykkedes os at overbevise politikerne om, at Danmark skal gå forrest i verden på dette spørgsmål, og at det som i 1981, da det handlede om at fjernet homoseksuelle fra samme liste, betaler sig at vise verden vejen frem for at vente på WHO. "	"NO QUESTION"	NA	.	-1	-1	35601	22811	6	1	1
P58	71	False	experiment	"Det er vi glade for at have været med til at få til at lykkes – og det er lykkedes, fordi vi har stået bag hinanden og bakket hverandres kamp op. Sådan er vi stærke – for åben dialog og enighed i mål gør stærk."	"NO QUESTION"	NA	.	-1	-1	12610	22811	7	1	1
P58	72	False	experiment	"Kampen er ikke slut – nu skal vi bevare presset på den politiske proces, så transpersoner omsider får retten til egen krop og til at kunne bestemme over egen behandling – vi ønsker, at der indføres informeret samtykke i sundhedssystemet for transpersoner – ligesom for ALLE ANDRE DANSKERE, og vi ønsker, at der ændres i Sundhedsstyrelsens vejledning, så Sexologisk kliniks monopol brydes, og der igen indføres mulighed for, at transpersoner kan gå til en privatpraktiserende læge eller gynækolog for at få udskrevet de hormoner, de har brug for. "	"NO QUESTION"	NA	.	-1	-1	29209	22811	8	1	1
P58	73	False	experiment	"Transpersoner skal sættes fri – som selvstændige, myndige aktører i egne liv. Væk med umyndiggørelsen og formynderiet – det er uværdigt – det er umenneskeligt. Vi kan ikke finde os i det!!"	"NO QUESTION"	NA	.	-1	-1	9771	22811	9	1	1
P58	74	False	experiment	"Og det kan lade sig gøre. Hvis der er EN ting, der står tilbage fra sidste uges IDAHOT-forum i København, så er det den maltesiske minister for borgerrettigheder, sociale anliggender og forbrugerspørgsmål, Helena Dallis, svar på spørgsmålet: 'Hvad skal der til for at skabe forandring?'"	"NO QUESTION"	NA	.	-1	-1	17637	22811	10	1	1
P58	75	False	experiment	"Det skal lige siges, at den maltesiske regering på 3 år har ændret 85 forskellige lovkomplekser for at gøre dem mere homo-, bi-, trans- og intersex-inkluderende, hvilket har ført til, at det stærkt katolske Malta nu iflg. ILGA er langt det førende land i verden, når det gælder sikring af vore borgerrettigheder. Da de indledte arbejdet, var 80 % af befolkningen imod bedre rettigheder for LGBTQI-personer – nu, 3 år senere, er 80 % af befolkningen for."	"NO QUESTION"	NA	.	-1	-1	28203	22811	11	1	1
P58	76	False	experiment	"På spørgsmålet: 'Hvad skal der til for at skabe forandring?', svarede Helena Dalli: 'Two words: Political will!' Så let er det. Der skal vilje til – og mod! Politisk mod til ikke at lave politik efter meningsmålinger, men i forhold til, hvad man anser for at være rigtigt og retfærdigt, tilføjede hun."	"NO QUESTION"	NA	.	-1	-1	15435	22811	12	1	1
